Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_Peer_Group,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
MITCON,MITCON Consultancy & Engineering Services Limited,Industrials,Engineering & Construction,80.0,False,11.0,True,True,Sector: Industrials,8.36,8.62,True,169.0,129.0,True,HOLD
SECMARK,SecMark Consultancy Limited,Industrials,Consulting Services,126.98999786376953,False,3.28,False,True,Sector: Industrials,-5.66,-5.38,False,41.23,37.54,True,EXIT
SANGINITA,Sanginita Chemicals Limited,Basic Materials,Chemicals,59.380001068115234,False,-21.0,False,True,Sector: Basic Materials,488.59,487.0,True,156.0,230.0,False,HOLD
LAGNAM,Lagnam Spintex Limited,Consumer Cyclical,Textile Manufacturing,77.91999816894531,False,18.0,False,True,Sector: Consumer Cyclical,-11.93,-15.2,False,631.0,606.0,True,EXIT
RUCHINFRA,Ruchi Infrastructure Limited,Industrials,Specialty Business Services,5.78000020980835,False,6.02,False,False,Sector: Industrials,-25.5,-25.17,False,62.31,2326.08,False,EXIT
BALPHARMA,Bal Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,86.0,False,7.0,True,True,Sector: Healthcare,-18.27,-7.4,False,334.0,339.0,False,HOLD
SALONA,Salona Cotspin Limited,Consumer Cyclical,Textile Manufacturing,273.5,False,2.0,False,True,Sector: Consumer Cyclical,9.27,5.94,True,633.0,722.0,False,HOLD
GSLSU,Global Surfaces Limited,Basic Materials,Building Materials,34.779998779296875,False,-31.0,False,False,Sector: Basic Materials,-73.0,-72.95,False,224.0,233.0,False,EXIT
ALPA,Alpa Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,62.099998474121094,False,4.0,False,False,Sector: Healthcare,-48.87,-37.76,False,111.0,112.0,False,EXIT
TEXMOPIPES,Texmo Pipes and Products Limited,Industrials,Building Products & Equipment,44.02000045776367,False,15.0,False,False,Sector: Industrials,-24.98,-24.66,False,388.0,635.0,False,EXIT
ISFT,IntraSoft Technologies Limited,Consumer Cyclical,Internet Retail,86.18000030517578,False,14.0,False,True,Sector: Consumer Cyclical,-13.9,-17.17,False,545.0,1170.0,False,EXIT
CORALFINAC,Coral India Finance and Housing Limited,Real Estate,Real Estate Services,34.0,False,14.0,False,False,Sector: Real Estate,-8.45,-24.71,False,15.0,31.0,False,EXIT
INDIANCARD,The Indian Card Clothing Company Limited,Consumer Cyclical,Textile Manufacturing,208.55999755859375,False,5.98,False,False,Sector: Consumer Cyclical,-17.81,-21.07,False,42.16,85.09,False,EXIT
BALAXI,Balaxi Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,22.799999237060547,False,2.0,False,False,Sector: Healthcare,-62.58,-51.36,False,280.0,336.0,False,EXIT
ISHANCH,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,48.0,False,-7.25,False,False,Sector: Basic Materials,-26.75,-26.83,False,98.67,101.43,False,EXIT
AIROLAM,Airo Lam Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",89.25,False,6.0,False,False,Sector: Consumer Cyclical,-19.08,-22.34,False,258.0,243.0,True,EXIT
VITAL,VITAL,Basic Materials,Specialty Chemicals,51.47999954223633,False,,False,False,Sector: Basic Materials,-11.62,-11.75,False,,,False,EXIT
MAGNUM,Magnum Ventures Limited,Basic Materials,Paper & Paper Products,19.540000915527344,False,-1.0,False,False,Sector: Basic Materials,-19.09,-19.2,False,473.0,465.0,True,EXIT
JOCIL,Jocil Limited,Basic Materials,Specialty Chemicals,150.5500030517578,False,8.0,False,True,Sector: Basic Materials,-9.71,-9.84,False,1027.0,1044.0,False,EXIT
SAMPANN,Sampann Utpadan India Limited,Basic Materials,Specialty Chemicals,26.200000762939453,False,7.0,True,False,Sector: Basic Materials,-20.95,-21.05,False,152.0,143.0,True,EXIT
MUKTAARTS,Mukta Arts Limited,Communication Services,Entertainment,56.11000061035156,False,-8.0,False,False,Sector: Communication Services,-10.41,-29.51,False,178.0,195.0,False,EXIT
STEELCITY,Steel City Securities Limited,Financial Services,Capital Markets,83.0,False,17.0,True,False,Sector: Financial Services,-24.9,-24.23,False,67.0,70.0,False,EXIT
BSL,BSL Limited,Consumer Cyclical,Textile Manufacturing,121.1500015258789,False,4.0,False,False,Sector: Consumer Cyclical,-27.58,-30.81,False,669.0,667.0,True,EXIT
SIL,Standard Industries Limited,Consumer Cyclical,Textile Manufacturing,19.079999923706055,False,62.0,False,True,Sector: Consumer Cyclical,7.79,4.47,True,216.0,437.0,False,HOLD
ONELIFECAP,Onelife Capital Advisors Limited,Financial Services,Capital Markets,33.400001525878906,False,9.89,True,True,Sector: Financial Services,174.03,173.74,True,15.47,37.87,False,HOLD
SURANASOL,Surana Solar Limited,Technology,Solar,25.850000381469727,False,6.4,False,False,Sector: Technology,-18.81,-20.43,False,35.9,125.38,False,EXIT
PAR,Par Drugs and Chemicals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,101.12000274658203,False,14.0,True,True,Sector: Healthcare,-12.41,-1.58,False,109.0,104.0,True,HOLD
SAMBHAAV,Sambhaav Media Limited,Communication Services,Publishing,6.269999980926514,False,-1.75,False,False,Sector: Communication Services,10.69,-8.7,False,43.5,48.33,False,EXIT
URAVIDEF,Uravi Defence and Technology Limited,Consumer Cyclical,Auto Parts,108.4000015258789,False,2.31,False,False,Sector: Consumer Cyclical,-76.67,-79.79,False,40.59,41.35,False,EXIT
BCPL,BCPL Railway Infrastructure Limited,Industrials,Infrastructure Operations,70.11000061035156,False,10.0,True,False,Sector: Industrials,,,False,218.0,210.0,True,EXIT
XELPMOC,Xelpmoc Design and Tech Limited,Technology,Information Technology Services,76.98999786376953,False,-7.91,False,False,Sector: Technology,-13.35,-15.01,False,3.92,14.74,False,EXIT
CROWN,Crown Lifters Limited,Industrials,Rental & Leasing Services,104.66999816894531,False,9.03,False,False,Sector: Industrials,-34.96,-34.61,False,42.67,39.72,True,EXIT
GTL,GTL Limited,Communication Services,Telecom Services,7.340000152587891,False,793.0,True,False,Sector: Communication Services,-8.81,-27.93,False,198.0,3942.0,False,EXIT
WEIZMANIND,Weizmann Limited,Consumer Cyclical,Textile Manufacturing,75.80999755859375,False,6.0,False,False,Sector: Consumer Cyclical,-27.75,-30.98,False,128.0,135.0,False,EXIT
GANGESSECU,Ganges Securities Limited,Consumer Defensive,Packaged Foods,122.0,False,2.88,False,False,Sector: Consumer Defensive,-29.84,-29.96,False,37.45,41.93,False,EXIT
USK,Udayshivakumar Infra Limited,Industrials,Engineering & Construction,21.899999618530273,False,12.0,False,False,Sector: Industrials,-36.59,-36.24,False,199.0,577.0,False,EXIT
ANIKINDS,Anik Industries Limited,Consumer Defensive,Food Distribution,44.0,False,-1.0,False,False,Sector: Consumer Defensive,-55.23,-55.16,False,110.0,610.0,False,EXIT
LATTEYS,Latteys Industries Limited,Industrials,Specialty Industrial Machinery,22.809999465942383,False,4.0,True,True,Sector: Industrials,5.7,5.95,True,132.0,117.0,True,HOLD
CUBEXTUB,Cubex Tubings Limited,Basic Materials,Copper,79.2699966430664,False,8.0,True,False,Sector: Basic Materials,-2.6,-2.76,False,303.0,288.0,True,EXIT
AAATECH,AAA Technologies Limited,Technology,Information Technology Services,94.5,False,2.08,False,False,Sector: Technology,12.75,10.92,True,19.37,21.79,False,EXIT
KREBSBIO,Krebs Biochemicals & Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,54.20000076293945,False,-14.0,False,False,Sector: Healthcare,-40.6,-29.55,False,25.0,60.0,False,EXIT
FELDVR,Future Enterprises Limited,Consumer Cyclical,Department Stores,2.359999895095825,False,,False,False,Sector: Consumer Cyclical,-26.56,-29.8,False,,,False,EXIT
GVPTECH,GVP Infotech Limited,Technology,Information Technology Services,6.929999828338623,False,-90.0,False,False,Sector: Technology,-31.05,-32.59,False,2.0,1491.0,False,EXIT
HINDCON,Hindcon Chemicals Limited,Basic Materials,Specialty Chemicals,22.0,False,4.06,False,False,Sector: Basic Materials,-36.83,-36.89,False,71.44,85.59,False,EXIT
ZENITHEXPO,Zenith Exports Limited,Consumer Cyclical,Textile Manufacturing,205.39999389648438,False,0.29,False,False,Sector: Consumer Cyclical,-16.72,-19.98,False,60.27,266.46,False,EXIT
REPL,Rudrabhishek Enterprises Limited,Industrials,Consulting Services,63.0,False,-13.0,False,False,Sector: Industrials,-64.73,-64.31,False,74.0,108.0,False,EXIT
AVROIND,Avro India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9.329999923706055,False,4.24,False,False,Sector: Consumer Cyclical,-40.0,-43.21,False,98.31,94.64,True,EXIT
LAMBODHARA,Lambodhara Textiles Limited,Consumer Cyclical,Textile Manufacturing,108.62999725341797,False,12.0,False,False,Sector: Consumer Cyclical,-14.07,-17.34,False,233.0,238.0,False,EXIT
PRAXIS,Praxis Home Retail Limited,Consumer Cyclical,Specialty Retail,5.599999904632568,False,-61.0,False,False,Sector: Consumer Cyclical,-54.15,-57.32,False,99.0,703.0,False,EXIT
NARMADA,Narmada Agrobase Limited,Basic Materials,Agricultural Inputs,14.670000076293945,False,3.59,False,False,Sector: Basic Materials,24.62,24.39,True,89.56,77.56,True,EXIT
VISHWARAJ,Vishwaraj Sugar Industries Limited,Consumer Defensive,Confectioners,5.71999979019165,False,-36.0,False,False,Sector: Consumer Defensive,-37.92,-37.98,False,351.0,611.0,False,EXIT
OBCL,OBCL Limited,Industrials,Trucking,54.060001373291016,False,-8.0,False,False,Sector: Industrials,-12.59,-12.29,False,344.0,347.0,False,EXIT
DBSTOCKBRO,DB (International) Stock Brokers Limited,Financial Services,Capital Markets,31.709999084472656,False,2.96,False,True,Sector: Financial Services,22.62,23.06,True,31.03,48.25,False,HOLD
GROBTEA,The Grob Tea Company Limited,Consumer Defensive,Farm Products,940.0,False,8.0,False,False,Sector: Consumer Defensive,-13.6,-13.83,False,119.0,119.0,True,EXIT
OSWALSEEDS,ShreeOswal Seeds and Chemicals Limited,Basic Materials,Agricultural Inputs,13.289999961853027,False,12.0,True,True,Sector: Basic Materials,-28.08,-28.16,False,267.0,272.0,False,HOLD
NAVKARURB,Navkar Urbanstructure Limited,Basic Materials,Building Materials,0.9800000190734863,False,2.96,False,False,Sector: Basic Materials,-64.01,-63.98,False,22.15,154.82,False,EXIT
VAISHALI,Vaishali Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8.220000267028809,False,4.0,True,True,Sector: Healthcare,-46.48,-35.39,False,108.0,109.0,False,HOLD
LPDC,Landmark Property Development Company Limited,Real Estate,Real Estate Services,7.239999771118164,False,8.46,True,True,Sector: Real Estate,13.37,-3.2,False,16.35,7.35,True,HOLD
RAJSREESUG,Rajshree Sugars & Chemicals Limited,Consumer Defensive,Confectioners,39.61000061035156,False,-8.0,False,True,Sector: Consumer Defensive,-0.75,-1.08,False,557.0,767.0,False,EXIT
AKSHOPTFBR,Aksh Optifibre Limited,Technology,Communication Equipment,7.300000190734863,False,-2.0,False,True,Sector: Technology,-10.1,-11.78,False,149.0,618.0,False,EXIT
ABAN,Aban Offshore Limited,Energy,Oil & Gas Drilling,17.049999237060547,False,32.0,False,False,Sector: Energy,-84.95,-65.29,False,14419.0,13813.0,True,EXIT
LOVABLE,Lovable Lingerie Limited,Consumer Cyclical,Apparel Manufacturing,70.87000274658203,False,3.16,False,False,Sector: Consumer Cyclical,-22.45,-25.7,False,38.52,197.32,False,EXIT
VLEGOV,VL E-Governance & IT Solutions Limited,Technology,Information Technology Services,9.529999732971191,False,-2.39,False,False,Sector: Technology,-76.22,-77.47,False,9.57,729.53,False,EXIT
LANDSMILL,Landsmill Green Limited,Industrials,Conglomerates,0.7599999904632568,False,1.97,False,False,Sector: Industrials,-44.62,-44.24,False,1.51,39.65,False,EXIT
SHYAMCENT,Shyam Century Ferrous Limited,Basic Materials,Steel,5.0,False,15.0,False,False,Sector: Basic Materials,-32.86,-32.93,False,121.0,133.0,False,EXIT
SURYALAXMI,Suryalakshmi Cotton Mills Limited,Consumer Cyclical,Textile Manufacturing,56.75,False,4.0,False,False,Sector: Consumer Cyclical,-11.27,-14.55,False,799.0,851.0,False,EXIT
SOMICONVEY,Somi Conveyor Beltings Limited,Industrials,Specialty Industrial Machinery,100.69000244140625,False,4.43,False,False,Sector: Industrials,-36.28,-35.92,False,90.11,102.11,False,EXIT
LOYALTEX,Loyal Textile Mills Limited,Consumer Cyclical,Textile Manufacturing,212.5,False,-49.0,False,False,Sector: Consumer Cyclical,-29.29,-32.52,False,379.0,1763.0,False,EXIT
AMDIND,AMD Industries Limited,Consumer Cyclical,Packaging & Containers,53.83000183105469,False,4.0,False,True,Sector: Consumer Cyclical,6.95,3.63,True,318.0,350.0,False,HOLD
COMPUSOFT,Compucom Software Limited,Consumer Defensive,Education & Training Services,14.100000381469727,False,2.91,False,False,Sector: Consumer Defensive,-32.16,-32.26,False,33.43,70.32,False,EXIT
TOTAL,Total Transport Systems Limited,Industrials,Integrated Freight & Logistics,72.30000305175781,False,9.0,True,True,Sector: Industrials,-6.23,-5.94,False,668.0,665.0,True,HOLD
JETFREIGHT,Jet Freight Logistics Limited,Industrials,Integrated Freight & Logistics,21.610000610351562,False,8.0,True,True,Sector: Industrials,60.99,61.12,True,504.0,461.0,True,HOLD
KOHINOOR,Kohinoor Foods Limited,Consumer Defensive,Packaged Foods,35.13999938964844,False,85.0,False,True,Sector: Consumer Defensive,-1.12,-1.45,False,161.0,1335.0,False,EXIT
ARTNIRMAN,Art Nirman Limited,Real Estate,Real Estate - Development,41.36000061035156,False,0.39,False,False,Sector: Real Estate,-2.14,-18.5,False,33.84,81.13,False,EXIT
HILTON,Hilton Metal Forging Limited,Industrials,Metal Fabrication,20.389999389648438,False,5.0,False,False,Sector: Industrials,-66.57,-66.14,False,267.0,230.0,True,EXIT
MOTOGENFIN,The Motor & General Finance Limited,Real Estate,Real Estate Services,26.31999969482422,False,149.0,True,True,Sector: Real Estate,11.93,-4.63,False,7.0,15.0,False,HOLD
SEMAC,Semac Construction Limited,Industrials,Engineering & Construction,289.3999938964844,False,7.0,False,False,Sector: Industrials,-45.53,-45.15,False,222.0,325.0,False,EXIT
DIGJAMLMTD,Digjam Limited,Consumer Cyclical,Textile Manufacturing,52.43000030517578,False,-1.14,False,True,Sector: Consumer Cyclical,-0.65,-3.95,False,36.79,132.47,False,EXIT
SADBHIN,Sadbhav Infrastructure Project Limited,Industrials,Engineering & Construction,2.7799999713897705,False,72.0,False,False,Sector: Industrials,-42.9,-42.53,False,789.0,3548.0,False,EXIT
DUCON,Ducon Infratechnologies Limited,Industrials,Specialty Industrial Machinery,3.390000104904175,False,10.0,False,False,Sector: Industrials,-43.64,-43.27,False,414.0,451.0,False,EXIT
BAGFILMS,B.A.G. Films and Media Limited,Communication Services,Broadcasting,4.380000114440918,False,6.0,False,False,Sector: Communication Services,-14.37,-33.42,False,157.0,150.0,True,EXIT
GATECH,GACM Technologies Limited,Financial Services,Asset Management,0.8700000047683716,False,6.87,False,True,Sector: Financial Services,50.5,50.81,True,19.68,385.56,False,HOLD
SMLT,Sarthak Metals Limited,Industrials,Metal Fabrication,69.0,False,5.0,False,False,Sector: Industrials,-38.7,-38.34,False,201.0,457.0,False,EXIT
NORBTEAEXP,Norben Tea & Exports Limited,Consumer Defensive,Farm Products,67.5,False,-0.27,False,False,Sector: Consumer Defensive,75.49,74.6,True,8.13,8.07,True,EXIT
BEARDSELL,Beardsell Limited,Industrials,Building Products & Equipment,25.760000228881836,False,11.0,True,False,Sector: Industrials,-16.23,-15.93,False,282.0,275.0,True,EXIT
INVENTURE,Inventure Growth & Securities Limited,Financial Services,Capital Markets,0.8600000143051147,False,3.15,False,False,Sector: Financial Services,-42.98,-42.22,False,50.02,311.87,False,EXIT
REGENCERAM,Regency Ceramics Limited,Industrials,Building Products & Equipment,34.52000045776367,False,-24.0,False,False,Sector: Industrials,-27.8,-27.46,False,50.0,38.0,True,EXIT
BHANDARI,Bhandari Hosiery Exports Limited,Consumer Cyclical,Apparel Manufacturing,3.0399999618530273,False,7.0,False,False,Sector: Consumer Cyclical,-39.62,-42.83,False,268.0,283.0,False,EXIT
TEMBO,Tembo Global Industries Limited,Industrials,Metal Fabrication,59.400001525878906,False,109.0,True,False,Sector: Industrials,-1.49,-1.22,False,1144.0,1090.0,True,EXIT
SPLIL,SPL Industries Limited,Consumer Cyclical,Apparel Manufacturing,30.5,False,8.27,False,False,Sector: Consumer Cyclical,-18.38,-21.64,False,72.3,284.65,False,EXIT
GOYALALUM,Goyal Aluminiums Limited,Basic Materials,Aluminum,6.440000057220459,False,4.82,True,False,Sector: Basic Materials,-18.4,-18.51,False,77.18,82.41,False,EXIT
SELMC,SEL Manufacturing Company Limited,Consumer Cyclical,Textile Manufacturing,28.010000228881836,False,-169.0,False,False,Sector: Consumer Cyclical,-8.94,-12.22,False,13.0,2323.0,False,EXIT
PALASHSECU,Palash Securities Limited,Consumer Defensive,Packaged Foods,88.19999694824219,False,13.0,True,False,Sector: Consumer Defensive,-28.69,-28.81,False,36.0,59.0,False,EXIT
BVCL,Barak Valley Cements Limited,Basic Materials,Building Materials,41.79999923706055,False,2.0,False,False,Sector: Basic Materials,-5.78,-5.93,False,216.0,234.0,False,EXIT
GRADIENTE,Gradiente Infotainment Limited,Communication Services,Entertainment,2.9200000762939453,False,0.96,True,False,Sector: Communication Services,,,False,1.73,4.65,False,EXIT
RELCHEMQ,Reliance Chemotex Industries Limited,Consumer Cyclical,Textile Manufacturing,115.9000015258789,False,6.0,False,False,Sector: Consumer Cyclical,-30.29,-33.52,False,368.0,366.0,True,EXIT
GLOBE,Globe Enterprises (India) Limited,Consumer Cyclical,Textile Manufacturing,1.9800000190734863,False,11.0,True,False,Sector: Consumer Cyclical,-14.16,-17.43,False,679.0,642.0,True,EXIT
AAKASH,Aakash Exploration Services Limited,Energy,Oil & Gas Equipment & Services,8.569999694824219,False,5.0,False,False,Sector: Energy,-38.16,-20.38,False,103.0,93.0,True,EXIT
RAJMET,Rajnandini Metal Limited,Basic Materials,Copper,3.2300000190734863,False,2.0,False,False,Sector: Basic Materials,-30.01,-30.08,False,241.0,1212.0,False,EXIT
BANKA,Banka BioLoo Limited,Industrials,Pollution & Treatment Controls,79.0,False,0.35,False,True,Sector: Industrials,-14.84,-14.54,False,56.49,57.09,False,EXIT
MOKSH,Moksh Ornaments Limited,Consumer Cyclical,Luxury Goods,10.579999923706055,False,11.0,True,False,Sector: Consumer Cyclical,-21.43,-24.68,False,796.0,679.0,True,EXIT
RHFL,Reliance Home Finance Limited,Financial Services,Mortgage Finance,1.7400000095367432,False,,False,False,Sector: Financial Services,-70.17,-69.28,False,,,False,EXIT
RSSOFTWARE,R S Software (India) Limited,Technology,Information Technology Services,31.440000534057617,False,-32.0,False,False,Sector: Technology,-60.41,-61.76,False,23.0,376.0,False,EXIT
CINEVISTA,Cinevista Limited,Communication Services,Entertainment,14.100000381469727,False,6.11,True,False,Sector: Communication Services,-0.36,-19.6,False,26.83,59.02,False,EXIT
BLBLIMITED,BLB Limited,Financial Services,Capital Markets,16.010000228881836,False,27.0,False,True,Sector: Financial Services,-3.8,-3.23,False,781.0,746.0,True,EXIT
DHARAN,Dharan Infra-EPC Limited,Real Estate,Real Estate - Development,0.1599999964237213,False,-35.0,False,False,Sector: Real Estate,-48.92,-64.61,False,6.0,129.0,False,EXIT
KAKATCEM,Kakatiya Cement Sugar and Industries Limited,Basic Materials,Building Materials,118.79000091552734,False,-27.0,False,False,Sector: Basic Materials,-27.62,-27.71,False,71.0,220.0,False,EXIT
FIBERWEB,Fiberweb (India) Limited,Consumer Cyclical,Textile Manufacturing,26.34000015258789,False,6.11,False,False,Sector: Consumer Cyclical,-44.84,-48.03,False,83.97,286.13,False,EXIT
PATINTLOG,Patel Integrated Logistics Limited,Industrials,Integrated Freight & Logistics,13.859999656677246,False,10.0,True,True,Sector: Industrials,-13.84,-13.54,False,393.0,454.0,False,HOLD
HISARMETAL,Hisar Metal Industries Limited,Basic Materials,Steel,151.0,False,5.0,False,False,Sector: Basic Materials,-21.33,-21.43,False,264.0,276.0,False,EXIT
NIBL,NRB Industrial Bearings Limited,Industrials,Tools & Accessories,31.790000915527344,False,-31.0,False,True,Sector: Industrials,22.18,22.4,True,76.0,81.0,False,HOLD
ENERGYDEV,Energy Development Company Limited,Utilities,Utilities - Regulated Electric,16.420000076293945,False,-3.7,False,False,Sector: Utilities,4.07,-22.92,False,42.31,150.05,False,EXIT
ZENITHSTL,Zenith Steel Pipes & Industries Limited,Basic Materials,Steel,5.400000095367432,False,4.02,False,False,Sector: Basic Materials,-33.22,-33.29,False,41.91,183.63,False,EXIT
PARASPETRO,Paras Petrofils Limited,Consumer Cyclical,Textile Manufacturing,2.190000057220459,False,-0.43,False,True,Sector: Consumer Cyclical,-6.53,-9.82,False,0.0,5.11,False,EXIT
JHS,JHS Svendgaard Laboratories Limited,Consumer Defensive,Household & Personal Products,8.109999656677246,False,-2.0,False,False,Sector: Consumer Defensive,-28.21,-28.34,False,109.0,140.0,False,EXIT
NAGREEKEXP,Nagreeka Exports Limited,Consumer Cyclical,Textile Manufacturing,22.989999771118164,False,3.0,False,False,Sector: Consumer Cyclical,-10.45,-13.73,False,595.0,614.0,False,EXIT
ROLLT,Rollatainers Limited,Real Estate,Real Estate Services,3.4700000286102295,False,-0.72,False,True,Sector: Real Estate,151.15,132.64,True,0.0,170.91,False,HOLD
NGIL,Nakoda Group of Industries Limited,Consumer Defensive,Packaged Foods,39.90999984741211,False,1.63,False,True,Sector: Consumer Defensive,47.68,46.99,True,44.85,59.62,False,HOLD
NOIDATOLL,Noida Toll Bridge Company Limited,Industrials,Infrastructure Operations,4.079999923706055,False,28.0,False,False,Sector: Industrials,3.07,3.33,True,44.0,130.0,False,EXIT
CTE,Cambridge Technology Enterprises Limited,Technology,Information Technology Services,47.18000030517578,False,7.0,False,True,Sector: Technology,9.71,7.9,True,179.0,206.0,False,HOLD
TOKYOPLAST,Tokyo Plast International Limited,Consumer Cyclical,Packaging & Containers,77.2699966430664,False,0.35,False,False,Sector: Consumer Cyclical,-39.1,-42.3,False,80.94,79.93,True,EXIT
BANARBEADS,Banaras Beads Limited,Consumer Cyclical,Footwear & Accessories,114.0,False,1.89,False,False,Sector: Consumer Cyclical,6.14,2.82,True,28.34,31.56,False,EXIT
ORIENTLTD,Orient Press Limited,Consumer Cyclical,Packaging & Containers,82.0,False,-2.0,False,True,Sector: Consumer Cyclical,-6.39,-9.68,False,123.0,203.0,False,EXIT
UMAEXPORTS,Uma Exports Limited,Consumer Defensive,Farm Products,23.1200008392334,False,0.0,False,False,Sector: Consumer Defensive,-61.14,-61.03,False,1438.0,1731.0,False,EXIT
ACCURACY,Accuracy Shipping Limited,Industrials,Integrated Freight & Logistics,4.53000020980835,False,4.0,False,False,Sector: Industrials,-37.55,-37.19,False,650.0,945.0,False,EXIT
PIONEEREMB,Pioneer Embroideries Limited,Consumer Cyclical,Textile Manufacturing,21.520000457763672,False,-0.0,False,False,Sector: Consumer Cyclical,-39.95,-43.15,False,347.0,375.0,False,EXIT
HDIL,Housing Development and Infrastructure Limited,Real Estate,Real Estate - Diversified,1.4900000095367432,False,90.0,False,False,Sector: Real Estate,-39.63,-55.46,False,644.0,2380.0,False,EXIT
CAPTRUST,Capital Trust Limited,Financial Services,Credit Services,20.290000915527344,False,7.0,False,True,Sector: Financial Services,-60.77,-59.92,False,103.0,192.0,False,EXIT
TOUCHWOOD,Touchwood Entertainment Limited,Communication Services,Advertising Agencies,61.79999923706055,False,3.18,False,False,Sector: Communication Services,-26.68,-45.55,False,61.63,74.58,False,EXIT
VINEETLAB,Vineet Laboratories Limited,Basic Materials,Chemicals,38.279998779296875,False,-10.0,False,True,Sector: Basic Materials,4.69,4.51,True,55.0,243.0,False,HOLD
CURAA,CURAA,Technology,Software - Application,70.5,False,-1.75,False,False,Sector: Technology,-79.32,-80.55,False,0.74,6.33,False,EXIT
ODIGMA,Odigma Consultancy Solutions Limited,Communication Services,Advertising Agencies,22.639999389648438,False,-1.04,False,False,Sector: Communication Services,-8.41,-27.53,False,48.2,47.34,True,EXIT
KHAITANLTD,Khaitan (India) Limited,Industrials,Industrial Distribution,148.0,False,7.0,True,True,Sector: Industrials,27.83,28.03,True,124.0,112.0,True,HOLD
BONLON,Bonlon Industries Limited,Basic Materials,Other Industrial Metals & Mining,41.25,False,1.0,False,False,Sector: Basic Materials,,,False,582.0,651.0,False,EXIT
PRAKASHSTL,Prakash Steelage Limited,Basic Materials,Steel,3.890000104904175,False,0.62,False,False,Sector: Basic Materials,-33.49,-33.55,False,91.13,1072.34,False,EXIT
IL&FSTRANS,IL&FS Transportation Networks Limited,Industrials,Infrastructure Operations,2.049999952316284,False,,False,False,Sector: Industrials,-40.17,-39.8,False,,,False,EXIT
ALKALI,Alkali Metals Limited,Basic Materials,Specialty Chemicals,67.0,False,1.08,False,False,Sector: Basic Materials,-26.92,-27.0,False,89.98,93.03,False,EXIT
ATAM,Atam Valves Limited,Industrials,Specialty Industrial Machinery,57.86000061035156,False,1.82,False,False,Sector: Industrials,-39.22,-38.86,False,47.21,60.23,False,EXIT
ROML,Raj Oil Mills Limited,Consumer Defensive,Packaged Foods,44.29999923706055,False,4.0,False,False,Sector: Consumer Defensive,-8.97,-9.24,False,153.0,151.0,True,EXIT
SHEKHAWATI,Shekhawati Industries Limited,Consumer Cyclical,Textile Manufacturing,18.0,False,12.0,False,True,Sector: Consumer Cyclical,-11.89,-15.16,False,15.0,363.0,False,EXIT
DIGIDRIVE,Digidrive Distributors Limited,Consumer Cyclical,Internet Retail,17.700000762939453,False,5.75,False,False,Sector: Consumer Cyclical,-44.09,-47.29,False,46.8,49.78,False,EXIT
AJOONI,Ajooni Biotech Limited,Consumer Defensive,Packaged Foods,3.7699999809265137,False,4.0,True,False,Sector: Consumer Defensive,-29.76,-29.88,False,215.0,182.0,True,EXIT
PARSVNATH,Parsvnath Developers Limited,Real Estate,Real Estate - Development,1.409999966621399,False,-449.0,False,False,Sector: Real Estate,-77.27,-92.56,False,239.0,1189.0,False,EXIT
TFL,Transwarranty Finance Limited,Financial Services,Mortgage Finance,11.539999961853027,False,-3.69,False,False,Sector: Financial Services,-35.49,-34.77,False,13.04,19.3,False,EXIT
DAMODARIND,Damodar Industries Limited,Consumer Cyclical,Textile Manufacturing,27.0,False,6.0,False,False,Sector: Consumer Cyclical,-22.26,-25.51,False,480.0,909.0,False,EXIT
GENSOL,Gensol Engineering Limited,Technology,Solar,18.219999313354492,False,87.0,True,False,Sector: Technology,-54.25,-55.64,False,1452.0,963.0,True,EXIT
DELTAMAGNT,Delta Manufacturing Limited,Consumer Cyclical,Textile Manufacturing,58.779998779296875,False,-11.0,False,False,Sector: Consumer Cyclical,-29.07,-32.31,False,67.0,124.0,False,EXIT
PALREDTEC,Palred Technologies Limited,Technology,Consumer Electronics,55.0,False,-5.4,False,True,Sector: Technology,2.6,0.84,True,85.83,148.02,False,HOLD
GATECHDVR,GACM Technologies Limited,Financial Services,Asset Management,0.5299999713897705,False,6.87,False,True,Sector: Financial Services,1.56,2.1,True,19.68,233.33,False,HOLD
ATLASCYCLE,Atlas Cycles (Haryana) Limited,Consumer Cyclical,Leisure,97.11000061035156,False,-8.37,False,False,Sector: Consumer Cyclical,-16.65,-19.91,False,6.46,684.28,False,EXIT
AGRITECH,Agri-tech (India) Limited,Consumer Defensive,Farm Products,102.0,False,-2.57,False,False,Sector: Consumer Defensive,-31.38,-31.49,False,0.29,0.38,False,EXIT
