Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_Peer_Group,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
HALDER,Halder Venture Limited,Consumer Defensive,Farm Products,294.9200134277344,True,12.0,False,False,Sector: Consumer Defensive,,,False,524.0,772.0,False,EXIT
DYNPRO,Dynemic Products Limited,Basic Materials,Specialty Chemicals,232.0500030517578,False,20.0,False,False,Sector: Basic Materials,-39.82,-42.53,False,370.0,378.0,False,EXIT
BELLACASA,Bella Casa Fashion & Retail Limited,Consumer Cyclical,Textile Manufacturing,222.69000244140625,False,18.0,False,False,Sector: Consumer Cyclical,-45.24,-50.57,False,446.0,416.0,True,EXIT
HILINFRA,HILINFRA,Industrials,Infrastructure Operations,44.459999084472656,False,26.0,False,False,Sector: Industrials,-61.51,-62.96,False,789.0,600.0,True,EXIT
SOMATEX,Soma Textiles & Industries Limited,Consumer Cyclical,Textile Manufacturing,91.0,False,9.0,False,False,Sector: Consumer Cyclical,8.18,2.72,True,107.0,226.0,False,EXIT
DEVX,Dev Accelerator Limited,Real Estate,Real Estate Services,32.880001068115234,False,4.0,True,False,Sector: Real Estate,,,False,174.0,171.0,True,EXIT
TRACXN,Tracxn Technologies Limited,Technology,Software - Application,29.06999969482422,False,-12.0,False,False,Sector: Technology,-43.52,-46.86,False,84.0,84.0,True,EXIT
MEDICAMEQ,Medicamen Biotech Limited,Healthcare,Drug Manufacturers - Specialty & Generic,219.8800048828125,False,10.0,False,False,Sector: Healthcare,-49.7,-41.21,False,184.0,179.0,True,EXIT
CLEDUCATE,CL Educate Limited,Consumer Defensive,Education & Training Services,59.0,False,-26.0,False,False,Sector: Consumer Defensive,-47.35,-51.07,False,269.0,289.0,False,EXIT
GENUSPAPER,Genus Paper & Boards Limited,Basic Materials,Paper & Paper Products,11.300000190734863,False,14.0,False,False,Sector: Basic Materials,-37.79,-40.51,False,908.0,940.0,False,EXIT
REMSONSIND,Remsons Industries Limited,Consumer Cyclical,Auto Parts,81.88999938964844,False,13.0,True,False,Sector: Consumer Cyclical,-33.61,-38.96,False,353.0,331.0,True,EXIT
VGL,VGL,Consumer Cyclical,Textile Manufacturing,59.29999923706055,False,-20.0,False,False,Sector: Consumer Cyclical,-34.4,-39.76,False,72.0,844.0,False,EXIT
MODIRUBBER,Modi Rubber Limited,Real Estate,Real Estate Services,117.0999984741211,False,-19.0,False,False,Sector: Real Estate,16.5,-1.55,False,5.0,6.0,False,EXIT
ELGIRUBCO,Elgi Rubber Company Limited,Consumer Cyclical,Auto Parts,59.11000061035156,False,-78.0,False,True,Sector: Consumer Cyclical,4.67,-0.78,False,241.0,236.0,True,EXIT
APOLSINHOT,Apollo Sindoori Hotels Limited,Industrials,Specialty Business Services,1205.800048828125,False,11.0,False,False,Sector: Industrials,-16.12,-17.67,False,372.0,355.0,True,EXIT
HPAL,HP Adhesives Limited,Basic Materials,Specialty Chemicals,35.63999938964844,False,2.0,False,False,Sector: Basic Materials,-23.35,-26.1,False,248.0,251.0,False,EXIT
VARDMNPOLY,Vardhman Polytex Limited,Consumer Cyclical,Textile Manufacturing,6.190000057220459,False,319.0,True,False,Sector: Consumer Cyclical,-36.95,-42.3,False,238.0,941.0,False,EXIT
CINELINE,Cineline India Limited,Communication Services,Entertainment,88.48999786376953,False,12.0,True,True,Sector: Communication Services,13.48,-6.27,False,251.0,237.0,True,HOLD
SUNDRMBRAK,Sundaram Brake Linings Limited,Consumer Cyclical,Auto Parts,899.7999877929688,False,4.0,False,True,Sector: Consumer Cyclical,14.79,9.31,True,344.0,355.0,False,HOLD
A2ZINFRA,A2Z Infra Engineering Limited,Industrials,Engineering & Construction,14.489999771118164,False,-2.0,False,False,Sector: Industrials,-24.22,-25.76,False,106.0,955.0,False,EXIT
AVONMORE,Avonmore Capital & Management Services Limited,Financial Services,Capital Markets,13.010000228881836,False,0.31,False,False,Sector: Financial Services,-37.39,-38.3,False,9.96,35.35,False,EXIT
VERTOZ,Vertoz Limited,Technology,Software - Infrastructure,35.970001220703125,False,5.88,True,False,Sector: Technology,-56.41,-59.66,False,89.39,81.2,True,EXIT
PRITIKAUTO,Pritika Auto Industries Limited,Industrials,Specialty Industrial Machinery,17.489999771118164,False,16.0,False,True,Sector: Industrials,-7.76,-9.33,False,503.0,475.0,True,EXIT
MAHEPC,Mahindra EPC Irrigation Limited,Industrials,Farm & Heavy Construction Machinery,107.30999755859375,False,10.0,False,False,Sector: Industrials,-41.27,-42.76,False,304.0,312.0,False,EXIT
NATHBIOGEN,Nath Bio-Genes (India) Limited,Basic Materials,Agricultural Inputs,154.42999267578125,False,48.0,False,False,Sector: Basic Materials,-12.58,-15.37,False,474.0,432.0,True,EXIT
APCL,Anjani Portland Cement Limited,Basic Materials,Building Materials,106.87000274658203,False,-110.0,False,False,Sector: Basic Materials,-27.19,-29.93,False,237.0,477.0,False,EXIT
OMFREIGHT,OMFREIGHT,Industrials,Integrated Freight & Logistics,95.30999755859375,False,19.0,False,True,Sector: Industrials,,,False,576.0,489.0,True,EXIT
RHL,Robust Hotels Limited,Consumer Cyclical,Lodging,166.35000610351562,False,27.0,False,False,Sector: Consumer Cyclical,-39.37,-44.71,False,149.0,148.0,True,EXIT
NILAINFRA,Nila Infrastructures Limited,Real Estate,Real Estate - Development,7.019999980926514,False,26.0,False,False,Sector: Real Estate,-21.91,-39.42,False,304.0,323.0,False,EXIT
DCMNVL,DCM Nouvelle Limited,Consumer Cyclical,Textile Manufacturing,173.8300018310547,False,7.0,False,True,Sector: Consumer Cyclical,3.95,-1.5,False,1049.0,1081.0,False,EXIT
SICAGEN,Sicagen India Limited,Basic Materials,Steel,56.459999084472656,False,15.0,False,False,Sector: Basic Materials,,,False,532.0,566.0,False,EXIT
LEMERITE,LEMERITE,Consumer Cyclical,Textile Manufacturing,23.25,False,2.0,False,False,Sector: Consumer Cyclical,-63.77,-69.06,False,335.0,525.0,False,EXIT
SPENCERS,Spencer's Retail Limited,Consumer Cyclical,Department Stores,31.270000457763672,False,-136.0,False,False,Sector: Consumer Cyclical,-44.83,-50.16,False,1584.0,2373.0,False,EXIT
TIGERLOGS,Tiger Logistics (India) Limited,Industrials,Integrated Freight & Logistics,27.079999923706055,False,19.0,False,False,Sector: Industrials,,,False,623.0,615.0,True,EXIT
COASTCORP,Coastal Corporation Limited,Consumer Defensive,Packaged Foods,41.75,False,14.0,False,False,Sector: Consumer Defensive,21.45,17.23,True,646.0,686.0,False,EXIT
GULFPETRO,GP Petroleums Limited,Energy,Oil & Gas Refining & Marketing,61.56999969482422,False,41.0,True,True,Sector: Energy,30.31,40.83,True,714.0,790.0,False,HOLD
RPPINFRA,R.P.P. Infra Projects Limited,Industrials,Engineering & Construction,58.349998474121094,False,2.0,False,False,Sector: Industrials,-49.35,-50.82,False,1485.0,1479.0,True,EXIT
CORDSCABLE,Cords Cable Industries Limited,Industrials,Electrical Equipment & Parts,214.0500030517578,False,25.0,True,True,Sector: Industrials,15.56,13.94,True,975.0,954.0,True,HOLD
GOLDTECH,AION-TECH Solutions Limited,Technology,Information Technology Services,48.040000915527344,False,6.46,False,False,Sector: Technology,-31.61,-35.02,False,99.2,100.1,False,EXIT
AARON,Aaron Industries Limited,Industrials,Specialty Industrial Machinery,138.85000610351562,False,,False,False,Sector: Industrials,-37.33,-38.83,False,,92.01,False,EXIT
AXITA,Axita Cotton Limited,Consumer Cyclical,Textile Manufacturing,7.25,False,4.0,False,False,Sector: Consumer Cyclical,-5.77,-11.2,False,272.0,1102.0,False,EXIT
PONNIERODE,Ponni Sugars (Erode) Limited,Consumer Defensive,Confectioners,350.75,False,49.0,True,True,Sector: Consumer Defensive,23.2,18.96,True,446.0,435.0,True,HOLD
EXXARO,Exxaro Tiles Limited,Industrials,Building Products & Equipment,6.0,False,3.0,False,False,Sector: Industrials,-27.12,-28.65,False,292.0,325.0,False,EXIT
PODDARMENT,Poddar Pigments Limited,Basic Materials,Specialty Chemicals,253.4499969482422,False,15.0,False,True,Sector: Basic Materials,-11.01,-13.8,False,374.0,375.0,False,EXIT
UFO,UFO Moviez India Limited,Communication Services,Entertainment,66.47000122070312,False,17.0,False,False,Sector: Communication Services,2.84,-16.77,False,388.0,449.0,False,EXIT
RVHL,Ravinder Heights Limited,Real Estate,Real Estate - Development,43.04999923706055,False,-0.53,False,False,Sector: Real Estate,9.29,-8.66,False,1.4,1.41,False,EXIT
MANAKALUCO,Manaksia Aluminium Company Limited,Basic Materials,Aluminum,38.11000061035156,False,9.0,True,True,Sector: Basic Materials,24.81,21.91,True,569.0,564.0,True,HOLD
NDGL,Naga Dhunseri Group Limited,Financial Services,Capital Markets,2878.699951171875,False,-8.58,False,True,Sector: Financial Services,-31.74,-32.68,False,-2.18,79.22,False,EXIT
SIKKO,Sikko Industries Limited,Basic Materials,Agricultural Inputs,5.449999809265137,False,6.05,True,True,Sector: Basic Materials,52.72,49.74,True,64.6,65.01,False,HOLD
BPL,BPL Limited,Technology,Consumer Electronics,50.150001525878906,False,-15.0,False,False,Sector: Technology,-37.82,-41.19,False,80.0,140.0,False,EXIT
DIAMINESQ,Diamines and Chemicals Limited,Basic Materials,Chemicals,235.85000610351562,False,-8.45,False,False,Sector: Basic Materials,-36.47,-39.19,False,40.6,110.34,False,EXIT
UCAL,UCAL Limited,Consumer Cyclical,Auto Parts,151.8699951171875,False,-91.0,False,True,Sector: Consumer Cyclical,12.63,7.16,True,708.0,647.0,True,HOLD
DPWIRES,D.P. Wires Limited,Industrials,Metal Fabrication,162.66000366210938,False,,False,False,Sector: Industrials,-35.12,-36.63,False,,,False,EXIT
KMSUGAR,K.M. Sugar Mills Limited,Consumer Defensive,Confectioners,29.790000915527344,False,48.0,False,True,Sector: Consumer Defensive,4.97,0.87,True,640.0,659.0,False,HOLD
RNBDENIMS,R & B Denims Limited,Consumer Cyclical,Textile Manufacturing,8.579999923706055,False,14.0,False,False,Sector: Consumer Cyclical,,,False,301.0,296.0,True,EXIT
ZEELEARN,Zee Learn Limited,Consumer Defensive,Education & Training Services,7.980000019073486,False,94.0,True,True,Sector: Consumer Defensive,-17.6,-21.54,False,327.0,313.0,True,HOLD
BTTL,Bhilwara Technical Textiles Limited,Consumer Cyclical,Textile Manufacturing,43.970001220703125,False,2.25,False,False,Sector: Consumer Cyclical,,,False,27.67,26.91,True,EXIT
IVC,IL&FS Investment Managers Limited,Financial Services,Financial Conglomerates,8.319999694824219,False,47.0,False,True,Sector: Financial Services,-3.1,-4.17,False,0.0,108.0,False,EXIT
SUMIT,Sumit Woods Limited,Real Estate,Real Estate - Development,53.5099983215332,False,10.0,False,False,Sector: Real Estate,-31.13,-48.51,False,94.0,94.0,True,EXIT
WORTHPERI,Worth Peripherals Limited,Consumer Cyclical,Packaging & Containers,155.2899932861328,False,19.0,True,True,Sector: Consumer Cyclical,2.97,-2.47,False,213.0,222.0,False,HOLD
TRF,TRF Limited,Industrials,Specialty Industrial Machinery,230.57000732421875,False,-0.12,False,False,Sector: Industrials,-30.14,-31.66,False,87.65,535.13,False,EXIT
SAKUMA,Sakuma Exports Limited,Consumer Defensive,Farm Products,1.600000023841858,False,8.0,False,False,Sector: Consumer Defensive,-40.07,-43.85,False,1371.0,2856.0,False,EXIT
PAVNAIND,Pavna Industries Limited,Consumer Cyclical,Auto Parts,18.920000076293945,False,6.0,False,False,Sector: Consumer Cyclical,-54.02,-59.33,False,313.0,298.0,True,EXIT
STARTECK,Starteck Finance Limited,Financial Services,Credit Services,259.95001220703125,False,18.0,False,False,Sector: Financial Services,-20.33,-21.32,False,36.0,47.0,False,EXIT
BIMETAL,Bimetal Bearings Limited,Consumer Cyclical,Auto Parts,620.0,False,11.0,True,False,Sector: Consumer Cyclical,,,False,305.0,297.0,True,EXIT
ALMONDZ,Almondz Global Securities Limited,Financial Services,Capital Markets,14.199999809265137,False,4.39,False,False,Sector: Financial Services,-34.7,-35.62,False,69.31,63.09,True,EXIT
FCSSOFT,FCS Software Solutions Limited,Technology,Information Technology Services,1.5099999904632568,False,-1.22,False,False,Sector: Technology,-37.55,-40.93,False,30.95,54.85,False,EXIT
JAYSREETEA,Jay Shree Tea & Industries Limited,Consumer Defensive,Farm Products,88.31999969482422,False,-19.0,False,True,Sector: Consumer Defensive,-11.76,-15.74,False,932.0,916.0,True,EXIT
AHLEAST,Asian Hotels (East) Limited,Consumer Cyclical,Lodging,140.9499969482422,False,28.0,False,False,Sector: Consumer Cyclical,-8.06,-13.48,False,124.0,122.0,True,EXIT
LOTUSEYE,Lotus Eye Hospital and Institute Limited,Healthcare,Medical Care Facilities,115.83000183105469,False,0.15,False,False,Sector: Healthcare,8.53,16.58,True,57.26,53.71,True,EXIT
NIPPOBATRY,Indo National Limited,Industrials,Electrical Equipment & Parts,331.29998779296875,False,-22.0,False,False,Sector: Industrials,-32.37,-33.88,False,447.0,466.0,False,EXIT
SURANAT&P,Surana Telecom and Power Limited,Utilities,Utilities - Independent Power Producers,16.190000534057617,False,30.0,True,False,Sector: Utilities,11.44,-16.79,False,53.0,54.0,False,EXIT
ALPINETEX,ALPINETEX,Consumer Cyclical,Textile Manufacturing,57.13999938964844,False,,False,False,Sector: Consumer Cyclical,,,False,,240.0,False,EXIT
LYKALABS,Lyka Labs Limited,Healthcare,Biotechnology,68.02999877929688,False,-31.0,False,False,Sector: Healthcare,-42.57,-34.13,False,134.0,164.0,False,EXIT
RADIOCITY,Music Broadcast Limited,Communication Services,Broadcasting,6.659999847412109,False,-42.0,False,True,Sector: Communication Services,-5.15,-24.65,False,170.0,325.0,False,EXIT
STARPAPER,Star Paper Mills Limited,Basic Materials,Paper & Paper Products,145.47000122070312,False,31.0,False,False,Sector: Basic Materials,-16.78,-19.55,False,412.0,493.0,False,EXIT
EQUIPPP,Equippp Social Impact Technologies Limited,Technology,Information Technology Services,21.75,False,0.07,False,True,Sector: Technology,15.84,12.11,True,1.64,2.03,False,HOLD
SAHLIBHFI,Shalibhadra Finance Limited,Financial Services,Credit Services,72.0,False,20.0,True,False,Sector: Financial Services,,,False,43.0,41.0,True,EXIT
CHEMBOND,Chembond Material Technologies Limited,Basic Materials,Specialty Chemicals,172.41000366210938,False,9.0,False,True,Sector: Basic Materials,-8.52,-11.32,False,224.0,232.0,False,EXIT
SETCO,Setco Automotive Limited,Consumer Cyclical,Auto Parts,17.5,False,0.4,False,False,Sector: Consumer Cyclical,21.76,16.26,True,1.14,620.92,False,EXIT
GLOBECIVIL,GLOBECIVIL,Industrials,Engineering & Construction,44.86000061035156,False,25.0,True,False,Sector: Industrials,-45.84,-47.33,False,403.0,377.0,True,EXIT
PIGL,Power & Instrumental (Gujarat) Limited,Industrials,Engineering & Construction,104.62000274658203,False,14.0,True,False,Sector: Industrials,-31.26,-32.78,False,199.0,200.0,False,EXIT
GEEKAYWIRE,Geekay Wires Limited,Industrials,Electrical Equipment & Parts,23.260000228881836,False,29.0,False,False,Sector: Industrials,-33.08,-34.59,False,444.0,458.0,False,EXIT
SHIVAMAUTO,Shivam Autotech Limited,Consumer Cyclical,Auto Parts,16.229999542236328,False,-85.0,False,False,Sector: Consumer Cyclical,-44.55,-49.88,False,428.0,636.0,False,EXIT
SRD,Shankar Lal Rampal Dye-Chem Limited,Basic Materials,Specialty Chemicals,41.04999923706055,False,18.0,False,False,Sector: Basic Materials,-46.46,-49.14,False,478.0,465.0,True,EXIT
VIKASLIFE,Vikas Lifecare Limited,Consumer Defensive,Farm Products,1.2300000190734863,False,,False,False,Sector: Consumer Defensive,-45.29,-49.03,False,,492.0,False,EXIT
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,Consumer Defensive,Farm Products,455.6499938964844,False,20.0,False,False,Sector: Consumer Defensive,-8.62,-12.63,False,81.0,90.0,False,EXIT
VETO,Veto Switchgears and Cables Limited,Industrials,Electrical Equipment & Parts,120.20999908447266,False,26.0,False,True,Sector: Industrials,3.49,1.89,True,261.0,247.0,True,HOLD
AFFORDABLE,Affordable Robotic & Automation Limited,Industrials,Specialty Industrial Machinery,172.8000030517578,False,5.77,False,False,Sector: Industrials,-57.31,-58.77,False,99.69,160.47,False,EXIT
RCOM,Reliance Communications Limited,Communication Services,Telecom Services,0.8100000023841858,False,-8135.0,False,False,Sector: Communication Services,-38.27,-57.31,False,216.0,11925.0,False,EXIT
KALYANIFRG,Kalyani Forge Limited,Consumer Cyclical,Auto Parts,651.7000122070312,False,12.0,True,True,Sector: Consumer Cyclical,-4.89,-10.32,False,237.0,286.0,False,HOLD
AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,85.58000183105469,False,4.0,False,True,Sector: Healthcare,20.48,28.44,True,415.0,493.0,False,HOLD
SINTERCOM,Sintercom India Limited,Consumer Cyclical,Auto Parts,82.63999938964844,False,2.0,False,False,Sector: Consumer Cyclical,-30.16,-35.53,False,105.0,101.0,True,EXIT
VMSTMT,VMSTMT,Basic Materials,Steel,49.849998474121094,False,17.0,False,False,Sector: Basic Materials,,,False,874.0,882.0,False,EXIT
AARVI,Aarvi Encon Limited,Industrials,Staffing & Employment Services,152.60000610351562,False,15.0,True,True,Sector: Industrials,25.38,23.73,True,590.0,570.0,True,HOLD
MARALOVER,Maral Overseas Limited,Consumer Cyclical,Textile Manufacturing,53.150001525878906,False,22.0,False,True,Sector: Consumer Cyclical,-7.65,-13.07,False,1019.0,1082.0,False,EXIT
RVTH,Revathi Equipment India Limited,Industrials,Farm & Heavy Construction Machinery,747.7000122070312,False,13.0,False,True,Sector: Industrials,-17.17,-18.72,False,147.0,212.0,False,EXIT
GENCON,Generic Engineering Construction and Projects Limited,Industrials,Engineering & Construction,39.15999984741211,False,,False,False,Sector: Industrials,-4.82,-6.4,False,,305.0,False,EXIT
AKSHARCHEM,AksharChem (India) Limited,Basic Materials,Specialty Chemicals,303.07000732421875,False,14.0,False,True,Sector: Basic Materials,8.85,6.0,True,416.0,380.0,True,HOLD
SHIVATEX,Shiva Texyarn Limited,Consumer Cyclical,Textile Manufacturing,161.8800048828125,False,9.0,False,False,Sector: Consumer Cyclical,-8.07,-13.49,False,338.0,477.0,False,EXIT
GICL,GICL,Industrials,Integrated Freight & Logistics,23.3799991607666,False,,False,False,Sector: Industrials,-80.86,-82.26,False,,163.0,False,EXIT
GLOBALVECT,Global Vectra Helicorp Limited,Industrials,Airports & Air Services,149.0,False,-35.0,False,False,Sector: Industrials,-30.86,-32.38,False,523.0,542.0,False,EXIT
BALAJEE,BALAJEE,Consumer Cyclical,Packaging & Containers,27.25,False,8.0,False,False,Sector: Consumer Cyclical,-44.18,-49.51,False,384.0,359.0,True,EXIT
ASMS,Avio Smart Market Stack Limited,Technology,Information Technology Services,6.960000038146973,False,7.0,False,False,Sector: Technology,-44.32,-47.66,False,107.0,104.0,True,EXIT
SPCENET,Spacenet Enterprises India Limited,Financial Services,Capital Markets,3.5899999141693115,False,15.0,True,False,Sector: Financial Services,-36.34,-37.25,False,82.0,142.0,False,EXIT
AERONEU,Aeroflex Neu Limited,Consumer Cyclical,Packaging & Containers,84.48999786376953,False,0.91,False,True,Sector: Consumer Cyclical,-23.21,-28.59,False,98.84,113.57,False,EXIT
ALANKIT,Alankit Limited,Technology,Information Technology Services,8.170000076293945,False,11.0,False,False,Sector: Technology,-42.82,-46.17,False,112.0,130.0,False,EXIT
KOTARISUG,Kothari Sugars and Chemicals Limited,Consumer Defensive,Confectioners,26.290000915527344,False,5.0,False,False,Sector: Consumer Defensive,-10.78,-14.77,False,264.0,609.0,False,EXIT
DSFCL,DSFCL,Basic Materials,Specialty Chemicals,25.5,False,-6.0,False,False,Sector: Basic Materials,,,False,378.0,429.0,False,EXIT
SONAMLTD,Sonam Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",57.38999938964844,False,9.0,True,True,Sector: Consumer Cyclical,10.74,5.27,True,200.0,171.0,True,HOLD
ESSENTIA,Integra Essentia Limited,Consumer Defensive,Food Distribution,1.3200000524520874,False,-0.0,False,False,Sector: Consumer Defensive,-31.99,-35.82,False,507.0,474.0,True,EXIT
BCONCEPTS,Brand Concepts Limited,Consumer Cyclical,Footwear & Accessories,157.11000061035156,False,1.0,False,False,Sector: Consumer Cyclical,-45.26,-50.59,False,356.0,348.0,True,EXIT
BASML,Bannari Amman Spinning Mills Ltd,Consumer Cyclical,Textile Manufacturing,24.3799991607666,False,24.0,False,False,Sector: Consumer Cyclical,-16.9,-22.3,False,869.0,1285.0,False,EXIT
MAHESHWARI,Maheshwari Logistics Limited,Industrials,Integrated Freight & Logistics,72.0,False,15.0,False,True,Sector: Industrials,20.7,19.07,True,1045.0,1142.0,False,HOLD
VIJIFIN,Viji Finance Limited,Financial Services,Credit Services,12.630000114440918,True,4.13,True,True,Sector: Financial Services,226.69,224.54,True,5.41,5.24,True,ADD
SMARTLINK,Smartlink Holdings Limited,Technology,Communication Equipment,223.75999450683594,False,14.0,False,True,Sector: Technology,49.44,45.5,True,131.0,125.0,True,HOLD
PKTEA,The Peria Karamalai Tea and Produce Company Limited,Consumer Defensive,Farm Products,704.5,False,-4.62,False,False,Sector: Consumer Defensive,-5.06,-9.09,False,60.8,72.79,False,EXIT
NITIRAJ,Nitiraj Engineers Limited,Technology,Scientific & Technical Instruments,203.22999572753906,False,2.4,False,True,Sector: Technology,3.3,-0.34,False,54.72,100.44,False,EXIT
SSDL,SSDL,Consumer Cyclical,Apparel Retail,61.380001068115234,False,24.0,False,False,Sector: Consumer Cyclical,-31.46,-36.82,False,634.0,631.0,True,EXIT
ZODIACLOTH,Zodiac Clothing Company Limited,Consumer Cyclical,Apparel Manufacturing,75.5999984741211,False,-30.0,False,False,Sector: Consumer Cyclical,-21.24,-26.63,False,154.0,323.0,False,EXIT
ROSSELLIND,Rossell India Limited,Industrials,Conglomerates,56.16999816894531,False,12.0,False,True,Sector: Industrials,-17.18,-18.73,False,219.0,354.0,False,EXIT
CPCAP,CP Capital Limited,Financial Services,Credit Services,130.32000732421875,False,35.0,False,True,Sector: Financial Services,-11.06,-12.09,False,64.0,73.0,False,EXIT
PLAZACABLE,Plaza Wires Limited,Industrials,Electrical Equipment & Parts,53.56999969482422,False,11.0,True,True,Sector: Industrials,-5.43,-7.01,False,343.0,318.0,True,HOLD
NOVAAGRI,Nova Agritech Limited,Basic Materials,Agricultural Inputs,25.709999084472656,False,4.82,False,False,Sector: Basic Materials,-49.9,-52.58,False,87.37,179.84,False,EXIT
CCHHL,Country Club Hospitality & Holidays Limited,Consumer Cyclical,Lodging,12.550000190734863,False,0.59,True,False,Sector: Consumer Cyclical,-27.15,-32.52,False,69.65,281.06,False,EXIT
NECLIFE,Nectar Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,11.229999542236328,False,-243.0,False,False,Sector: Healthcare,-39.47,-31.06,False,7.0,2781.0,False,EXIT
SAKHTISUG,Sakthi Sugars Limited,Consumer Defensive,Confectioners,17.6299991607666,False,27.0,False,False,Sector: Consumer Defensive,-19.01,-22.94,False,973.0,1076.0,False,EXIT
QMSMEDI,QMSMEDI,Healthcare,Medical Instruments & Supplies,138.1300048828125,False,7.0,False,True,Sector: Healthcare,54.63,62.33,True,162.0,152.0,True,HOLD
VSTL,Vibhor Steel Tubes Limited,Basic Materials,Steel,106.87000274658203,False,8.0,False,False,Sector: Basic Materials,-31.13,-33.86,False,1212.0,1149.0,True,EXIT
PILITA,Pil Italica Lifestyle Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",8.180000305175781,False,3.0,False,False,Sector: Consumer Cyclical,-40.76,-46.1,False,101.0,107.0,False,EXIT
JMA,Jullundur Motor Agency (Delhi) Limited,Consumer Cyclical,Auto Parts,89.19999694824219,False,26.0,True,True,Sector: Consumer Cyclical,-1.55,-6.99,False,500.0,481.0,True,HOLD
SHRADHA,Shradha Realty Limited,Real Estate,Real Estate - Development,34.13999938964844,False,21.0,True,False,Sector: Real Estate,-31.03,-48.41,False,18.0,37.0,False,EXIT
TEAMGTY,Team India Guaranty Limited,Financial Services,Asset Management,224.1999969482422,False,1.09,False,False,Sector: Financial Services,-20.88,-21.86,False,7.12,8.74,False,EXIT
SIGIND,Signet Industries Limited,Industrials,Conglomerates,71.1500015258789,False,24.0,True,True,Sector: Industrials,26.98,25.32,True,1393.0,1347.0,True,HOLD
SHREYANIND,Shreyans Industries Limited,Basic Materials,Paper & Paper Products,130.22000122070312,False,-14.0,False,False,Sector: Basic Materials,-41.79,-44.49,False,629.0,866.0,False,EXIT
VIKASECO,Vikas Ecotech Limited,Basic Materials,Specialty Chemicals,1.090000033378601,False,,False,False,Sector: Basic Materials,-49.82,-52.5,False,,397.0,False,EXIT
INTENTECH,Intense Technologies Limited,Technology,Software - Infrastructure,79.80999755859375,False,-22.0,False,False,Sector: Technology,-3.34,-6.94,False,88.0,127.0,False,EXIT
TAINWALCHM,Tainwala Chemicals and Plastics (India) Limited,Basic Materials,Specialty Chemicals,208.5,False,8.01,False,True,Sector: Basic Materials,-8.43,-11.23,False,17.77,18.03,False,EXIT
GILLANDERS,Gillanders Arbuthnot and Company Limited,Consumer Defensive,Farm Products,88.48999786376953,False,12.0,False,False,Sector: Consumer Defensive,-26.29,-30.17,False,399.0,855.0,False,EXIT
RANASUG,Rana Sugars Limited,Consumer Defensive,Confectioners,12.899999618530273,False,6.0,False,True,Sector: Consumer Defensive,-9.53,-13.52,False,1677.0,1743.0,False,EXIT
AUSOMENT,AuSom Enterprise Limited,Financial Services,Capital Markets,144.38999938964844,False,10.0,False,True,Sector: Financial Services,28.97,27.75,True,328.0,2393.0,False,HOLD
DRCSYSTEMS,DRC Systems India Limited,Technology,Information Technology Services,13.069999694824219,False,3.37,False,False,Sector: Technology,-25.96,-29.41,False,50.47,48.66,True,EXIT
LANCORHOL,Lancor Holdings Limited,Real Estate,Real Estate - Development,29.290000915527344,False,58.0,True,True,Sector: Real Estate,26.48,8.29,True,123.0,185.0,False,HOLD
RPPL,Rajshree Polypack Limited,Consumer Cyclical,Packaging & Containers,22.979999542236328,False,20.0,True,True,Sector: Consumer Cyclical,4.33,-1.12,False,353.0,332.0,True,HOLD
AIRAN,Airan Limited,Technology,Information Technology Services,15.229999542236328,False,14.0,False,False,Sector: Technology,-41.58,-44.93,False,102.0,101.0,True,EXIT
MURUDCERA,Murudeshwar Ceramics Ltd.,Industrials,Building Products & Equipment,30.489999771118164,False,10.0,False,False,Sector: Industrials,-33.4,-34.91,False,209.0,205.0,True,EXIT
RACE,Race Eco Chain Limited,Industrials,Waste Management,102.7300033569336,False,3.0,False,False,Sector: Industrials,-55.1,-56.56,False,376.0,460.0,False,EXIT
ASPINWALL,Aspinwall and Company Limited,Consumer Defensive,Farm Products,236.24000549316406,False,15.0,False,True,Sector: Consumer Defensive,-11.14,-15.13,False,429.0,407.0,True,EXIT
VIPCLOTHNG,VIP Clothing Limited,Consumer Cyclical,Apparel Manufacturing,20.59000015258789,False,10.0,True,False,Sector: Consumer Cyclical,-40.57,-45.91,False,253.0,261.0,False,EXIT
CENTEXT,Century Extrusions Limited,Basic Materials,Aluminum,21.93000030517578,False,12.0,True,True,Sector: Basic Materials,-2.39,-5.21,False,513.0,479.0,True,HOLD
SILGO,Silgo Retail Limited,Consumer Cyclical,Luxury Goods,68.79000091552734,False,6.79,True,False,Sector: Consumer Cyclical,-5.4,-10.83,False,48.22,47.03,True,EXIT
ARCHIDPLY,Archidply Industries Limited,Basic Materials,Lumber & Wood Production,95.91000366210938,False,12.0,True,True,Sector: Basic Materials,-4.21,-7.02,False,529.0,508.0,True,HOLD
