Symbol,Live_Price,Price_As_Of
MCL,59.380001068115234,2026-08-10T06:06:12+00:00
MCLEODRUSS,50.900001525878906,2026-08-10T06:06:12+00:00
MCLOUD,29.149999618530273,2026-08-10T06:06:12+00:00
MCX,2732.800048828125,2026-08-10T06:06:12+00:00
MEDANTA,1478.4000244140625,2026-08-10T06:06:12+00:00
MEDIASSIST,348.6000061035156,2026-08-10T06:06:12+00:00
MEDICAMEQ,233.39999389648438,2026-08-10T06:06:12+00:00
MEDICO,45.70000076293945,2026-08-10T06:06:12+00:00
MEDPLUS,686.7000122070312,2026-08-10T06:06:12+00:00
MEESHO,192.08999633789062,2026-08-10T06:06:12+00:00
MEGASTAR,330.3999938964844,2026-08-10T06:06:12+00:00
MEIL,273.5,2026-08-10T06:06:12+00:00
MENNPIS,74.0999984741211,2026-08-10T06:06:12+00:00
MENONBE,248.99000549316406,2026-08-10T06:06:12+00:00
MEP,0.5799999833106995,2026-08-10T06:06:12+00:00
MERCANTILE,25.100000381469727,2026-08-10T06:06:12+00:00
MERCURYEV,35.130001068115234,2026-08-10T06:06:12+00:00
METROBRAND,984.0,2026-08-10T06:06:12+00:00
METROGLOBL,130.10000610351562,2026-08-10T06:06:12+00:00
METROPOLIS,571.0499877929688,2026-08-10T06:06:12+00:00
MFML,18.770000457763672,2026-08-10T06:06:12+00:00
MFSL,1489.699951171875,2026-08-10T06:06:12+00:00
MGEL,14.369999885559082,2026-08-10T06:06:12+00:00
MGL,1129.0999755859375,2026-08-10T06:06:12+00:00
MHLXMIRU,153.39999389648438,2026-08-10T06:06:12+00:00
MHRIL,230.97999572753906,2026-08-10T06:06:12+00:00
MICEL,37.08000183105469,2026-08-10T06:06:12+00:00
MIDHANI,438.25,2026-08-10T06:06:12+00:00
MIDWESTLTD,1191.0,2026-08-10T06:06:12+00:00
MINDACORP,742.5999755859375,2026-08-10T06:06:12+00:00
MINDTECK,192.52000427246094,2026-08-10T06:06:12+00:00
MIRZAINT,33.38999938964844,2026-08-10T06:06:12+00:00
MITCON,80.2699966430664,2026-08-10T06:06:12+00:00
MITTAL,0.8999999761581421,2026-08-10T06:06:12+00:00
MKPL,4.239999771118164,2026-08-10T06:06:12+00:00
MMFL,662.0,2026-08-10T06:06:12+00:00
MMP,335.29998779296875,2026-08-10T06:06:12+00:00
MMTC,63.63999938964844,2026-08-10T06:06:12+00:00
MMWL,15.829999923706055,2026-08-10T06:06:12+00:00
MOBIKWIK,206.99000549316406,2026-08-10T06:06:12+00:00
MODINATUR,393.04998779296875,2026-08-10T06:06:12+00:00
MODIRUBBER,124.5999984741211,2026-08-10T06:06:12+00:00
MODIS,392.1499938964844,2026-08-10T06:06:12+00:00
MODISONLTD,292.0,2026-08-10T06:06:12+00:00
MODTHREAD,47.599998474121094,2026-08-10T06:06:12+00:00
MOHITIND,27.440000534057617,2026-08-10T06:06:12+00:00
MOIL,282.20001220703125,2026-08-10T06:06:12+00:00
MOKSH,10.640000343322754,2026-08-10T06:06:12+00:00
MOL,55.04999923706055,2026-08-10T06:06:12+00:00
MOLDTECH,198.8300018310547,2026-08-10T06:06:12+00:00
MOLDTKPAC,680.0999755859375,2026-08-10T06:06:12+00:00
MONARCH,393.0,2026-08-10T06:06:12+00:00
MONEYBOXX,61.5,2026-08-10T06:06:12+00:00
MONTECARLO,510.75,2026-08-10T06:06:12+00:00
MOREPENLAB,80.11000061035156,2026-08-10T06:06:12+00:00
MOSCHIP,205.11000061035156,2026-08-10T06:06:12+00:00
MOTHERSON,169.47000122070312,2026-08-10T06:06:12+00:00
MOTILALOFS,874.1500244140625,2026-08-10T06:06:12+00:00
MOTISONS,14.170000076293945,2026-08-10T06:06:12+00:00
MOTOGENFIN,26.0,2026-08-10T06:06:12+00:00
MPHASIS,2517.39990234375,2026-08-10T06:06:12+00:00
MPSLTD,2906.5,2026-08-10T06:06:12+00:00
MRF,134390.0,2026-08-10T06:06:12+00:00
MRPL,163.64999389648438,2026-08-10T06:06:12+00:00
MSPL,35.630001068115234,2026-08-10T06:06:12+00:00
MSTCLTD,581.0499877929688,2026-08-10T06:06:12+00:00
MSUMI,41.5099983215332,2026-08-10T06:06:12+00:00
MTARTECH,6865.5,2026-08-10T06:06:12+00:00
MTEDUCARE,2.0,2026-08-10T06:06:12+00:00
MTNL,27.690000534057617,2026-08-10T06:06:12+00:00
MUFIN,136.1999969482422,2026-08-10T06:06:12+00:00
MUFTI,88.51000213623047,2026-08-10T06:06:12+00:00
MUKANDLTD,143.3000030517578,2026-08-10T06:06:12+00:00
MUKKA,24.200000762939453,2026-08-10T06:06:12+00:00
MUKTAARTS,54.29999923706055,2026-08-10T06:06:12+00:00
MUNJALAU,103.80000305175781,2026-08-10T06:06:12+00:00
MUNJALSHOW,136.14999389648438,2026-08-10T06:06:12+00:00
MURUDCERA,31.299999237060547,2026-08-10T06:06:12+00:00
MUTHOOTCAP,259.9599914550781,2026-08-10T06:06:12+00:00
MUTHOOTFIN,2920.0,2026-08-10T06:06:12+00:00
MUTHOOTMF,217.19000244140625,2026-08-10T06:06:12+00:00
MVELECTRO,625.4000244140625,2026-08-10T06:06:12+00:00
MVGJL,172.7100067138672,2026-08-10T06:06:12+00:00
MWL,41.70000076293945,2026-08-10T06:06:12+00:00
NACLIND,179.74000549316406,2026-08-10T06:06:12+00:00
NAGREEKCAP,23.309999465942383,2026-08-10T06:06:12+00:00
NAGREEKEXP,22.729999542236328,2026-08-10T06:06:12+00:00
NAHARCAP,265.1600036621094,2026-08-10T06:06:12+00:00
NAHARINDUS,131.49000549316406,2026-08-10T06:06:12+00:00
NAHARPOLY,238.85000610351562,2026-08-10T06:06:12+00:00
NAHARSPING,318.6000061035156,2026-08-10T06:06:12+00:00
NAM-INDIA,1182.5999755859375,2026-08-10T06:06:12+00:00
NARMADA,13.6899995803833,2026-08-10T06:06:12+00:00
NATCAPSUQ,169.10000610351562,2026-08-10T06:06:12+00:00
NATCOPHARM,921.25,2026-08-10T06:06:12+00:00
NATHBIOGEN,157.25,2026-08-10T06:06:12+00:00
NATIONALUM,386.0,2026-08-10T06:06:12+00:00
NATIONSTD,182.25999450683594,2026-08-10T06:06:12+00:00
NAUKRI,1268.0999755859375,2026-08-10T06:06:12+00:00
NAVA,580.8499755859375,2026-08-10T06:06:12+00:00
NAVINFLUOR,8198.0,2026-08-10T06:06:12+00:00
NAVKARCORP,101.80000305175781,2026-08-10T06:06:12+00:00
NAVKARURB,1.0,2026-08-10T06:06:12+00:00
NAVNETEDUL,132.8800048828125,2026-08-10T06:06:12+00:00
NAZARA,357.0,2026-08-10T06:06:12+00:00
NBCC,95.0999984741211,2026-08-10T06:06:12+00:00
NBIFIN,2161.199951171875,2026-08-10T06:06:12+00:00
NCC,145.3800048828125,2026-08-10T06:06:12+00:00
NCLIND,173.5,2026-08-10T06:06:12+00:00
NDGL,2670.0,2026-08-10T06:06:12+00:00
NDL,2.3399999141693115,2026-08-10T06:06:12+00:00
NDLVENTURE,128.35000610351562,2026-08-10T06:06:12+00:00
NDRAUTO,857.2000122070312,2026-08-10T06:06:12+00:00
NDTV,76.33999633789062,2026-08-10T06:06:12+00:00
NEAGI,3149.89990234375,2026-08-10T06:06:12+00:00
NECCLTD,15.149999618530273,2026-08-10T06:06:12+00:00
NECLIFE,10.5,2026-08-10T06:06:12+00:00
NELCAST,125.97000122070312,2026-08-10T06:06:12+00:00
NELCO,989.5999755859375,2026-08-10T06:06:12+00:00
NEOGEN,2161.0,2026-08-10T06:06:12+00:00
NEPHROPLUS,703.6500244140625,2026-08-10T06:06:12+00:00
NESCO,1048.300048828125,2026-08-10T06:06:12+00:00
NESTLEIND,1531.699951171875,2026-08-10T06:06:12+00:00
NETWEB,4982.2001953125,2026-08-10T06:06:12+00:00
NETWORK18,29.329999923706055,2026-08-10T06:06:12+00:00
NEULANDLAB,22326.0,2026-08-10T06:06:12+00:00
NEWGEN,566.0,2026-08-10T06:06:12+00:00
NEXTMEDIA,3.9800000190734863,2026-08-10T06:06:12+00:00
NFL,72.44000244140625,2026-08-10T06:06:12+00:00
NGIL,39.290000915527344,2026-08-10T06:06:12+00:00
NGLFINE,3453.60009765625,2026-08-10T06:06:12+00:00
NH,1845.800048828125,2026-08-10T06:06:12+00:00
NHPC,77.31999969482422,2026-08-10T06:06:12+00:00
NIACL,177.08999633789062,2026-08-10T06:06:12+00:00
NIBE,1386.300048828125,2026-08-10T06:06:12+00:00
NIBL,35.0099983215332,2026-08-10T06:06:12+00:00
NIITLTD,96.30000305175781,2026-08-10T06:06:12+00:00
NIITMTS,248.07000732421875,2026-08-10T06:06:12+00:00
NILAINFRA,7.440000057220459,2026-08-10T06:06:12+00:00
NILASPACES,12.170000076293945,2026-08-10T06:06:12+00:00
NILE,1565.0,2026-08-10T06:06:12+00:00
NILKAMAL,1730.800048828125,2026-08-10T06:06:12+00:00
NIMBSPROJ,180.0,2026-08-10T06:06:12+00:00
NINSYS,739.0,2026-08-10T06:06:12+00:00
NIPPOBATRY,327.3999938964844,2026-08-10T06:06:12+00:00
NIRAJ,29.020000457763672,2026-08-10T06:06:12+00:00
NIRAJISPAT,216.0,2026-08-10T06:06:12+00:00
NIRLON,624.0499877929688,2026-08-10T06:06:12+00:00
NITCO,97.5,2026-08-10T06:06:12+00:00
NITINSPIN,562.25,2026-08-10T06:06:12+00:00
NITIRAJ,205.00999450683594,2026-08-10T06:06:12+00:00
NITTAGELA,1693.9000244140625,2026-08-10T06:06:12+00:00
NIVABUPA,86.4000015258789,2026-08-10T06:06:12+00:00
NKIND,64.0,2026-08-10T06:06:12+00:00
NLCINDIA,290.1000061035156,2026-08-10T06:06:12+00:00
NMDC,86.20999908447266,2026-08-10T06:06:12+00:00
NOCIL,169.14999389648438,2026-08-10T06:06:12+00:00
NOIDATOLL,4.28000020980835,2026-08-10T06:06:12+00:00
NORBTEAEXP,64.79000091552734,2026-08-10T06:06:12+00:00
NORTHARC,286.29998779296875,2026-08-10T06:06:12+00:00
NOVAAGRI,23.899999618530273,2026-08-10T06:06:12+00:00
NOVARTIND,1616.0,2026-08-10T06:06:12+00:00
NPST,1589.0,2026-08-10T06:06:12+00:00
NRAIL,533.75,2026-08-10T06:06:12+00:00
NRBBEARING,465.3500061035156,2026-08-10T06:06:12+00:00
NRL,114.56999969482422,2026-08-10T06:06:12+00:00
NSIL,5724.5,2026-08-10T06:06:12+00:00
NSLNISP,45.02000045776367,2026-08-10T06:06:12+00:00
NTPC,340.6499938964844,2026-08-10T06:06:12+00:00
NTPCGREEN,91.75,2026-08-10T06:06:12+00:00
NUCLEUS,707.0499877929688,2026-08-10T06:06:12+00:00
NURECA,328.1499938964844,2026-08-10T06:06:12+00:00
NUVAMA,1603.800048828125,2026-08-10T06:06:12+00:00
NUVOCO,341.3999938964844,2026-08-10T06:06:12+00:00
NYKAA,329.45001220703125,2026-08-10T06:06:12+00:00
OAL,375.8999938964844,2026-08-10T06:06:12+00:00
OBCL,53.0099983215332,2026-08-10T06:06:12+00:00
OBEROIRLTY,1787.4000244140625,2026-08-10T06:06:12+00:00
OCCLLTD,156.0,2026-08-10T06:06:12+00:00
ODIGMA,22.56999969482422,2026-08-10T06:06:12+00:00
OFSS,11707.0,2026-08-10T06:06:12+00:00
OIL,455.75,2026-08-10T06:06:12+00:00
OILCOUNTUB,60.63999938964844,2026-08-10T06:06:12+00:00
OLAELEC,40.06999969482422,2026-08-10T06:06:12+00:00
OLECTRA,1381.5,2026-08-10T06:06:12+00:00
OMAXAUTO,201.2899932861328,2026-08-10T06:06:12+00:00
OMAXE,87.69999694824219,2026-08-10T06:06:12+00:00
OMFREIGHT,85.62000274658203,2026-08-10T06:06:12+00:00
OMINFRAL,88.2300033569336,2026-08-10T06:06:12+00:00
OMNI,561.2000122070312,2026-08-10T06:06:12+00:00
OMPOWER,169.99000549316406,2026-08-10T06:06:12+00:00
ONELIFECAP,33.540000915527344,2026-08-10T06:06:12+00:00
ONEPOINT,59.849998474121094,2026-08-10T06:06:12+00:00
ONESOURCE,1595.5999755859375,2026-08-10T06:06:12+00:00
ONGC,238.80999755859375,2026-08-10T06:06:12+00:00
ONIDA,39.83000183105469,2026-08-10T06:06:12+00:00
ONMOBILE,68.30999755859375,2026-08-10T06:06:12+00:00
ONWARDTEC,288.70001220703125,2026-08-10T06:06:12+00:00
OPTIEMUS,569.75,2026-08-10T06:06:12+00:00
ORBTEXP,265.3500061035156,2026-08-10T06:06:12+00:00
ORCHASP,1.5499999523162842,2026-08-10T06:06:12+00:00
ORCHPHARMA,1043.6500244140625,2026-08-10T06:06:12+00:00
ORICONENT,53.849998474121094,2026-08-10T06:06:12+00:00
ORIENTALTL,5.210000038146973,2026-08-10T06:06:12+00:00
ORIENTBELL,324.70001220703125,2026-08-10T06:06:12+00:00
ORIENTCEM,136.9499969482422,2026-08-10T06:06:12+00:00
ORIENTCER,42.97999954223633,2026-08-10T06:06:12+00:00
ORIENTELEC,188.83999633789062,2026-08-10T06:06:12+00:00
ORIENTHOT,126.83000183105469,2026-08-10T06:06:12+00:00
ORIENTLTD,78.5,2026-08-10T06:06:12+00:00
ORIENTPPR,17.610000610351562,2026-08-10T06:06:12+00:00
ORIENTTECH,257.5,2026-08-10T06:06:12+00:00
ORISSAMINE,4430.2001953125,2026-08-10T06:06:12+00:00
ORKLAINDIA,561.8499755859375,2026-08-10T06:06:12+00:00
ORTEL,2.2899999618530273,2026-08-10T06:06:12+00:00
ORTINGLOBE,15.149999618530273,2026-08-10T06:06:12+00:00
OSIAHYPER,2.7799999713897705,2026-08-10T06:06:12+00:00
OSWALAGRO,38.630001068115234,2026-08-10T06:06:12+00:00
OSWALGREEN,22.0,2026-08-10T06:06:12+00:00
OSWALPUMPS,309.3999938964844,2026-08-10T06:06:12+00:00
OSWALSEEDS,10.529999732971191,2026-08-10T06:06:12+00:00
PACEDIGITK,179.7899932861328,2026-08-10T06:06:12+00:00
PAGEIND,39280.0,2026-08-10T06:06:12+00:00
PAISALO,70.1500015258789,2026-08-10T06:06:12+00:00
PAKKA,71.5,2026-08-10T06:06:12+00:00
PALASHSECU,89.08000183105469,2026-08-10T06:06:12+00:00
PALREDTEC,49.0,2026-08-10T06:06:12+00:00
PANACEABIO,413.3500061035156,2026-08-10T06:06:12+00:00
PANACHE,481.45001220703125,2026-08-10T06:06:12+00:00
PANAMAPET,515.75,2026-08-10T06:06:12+00:00
PANSARI,321.1000061035156,2026-08-10T06:06:12+00:00
PAR,105.25,2026-08-10T06:06:12+00:00
PARACABLES,69.05999755859375,2026-08-10T06:06:12+00:00
PARADEEP,151.4499969482422,2026-08-10T06:06:12+00:00
PARAGMILK,219.4600067138672,2026-08-10T06:06:12+00:00
PARAS,1244.699951171875,2026-08-10T06:06:12+00:00
PARASPETRO,2.4700000286102295,2026-08-10T06:06:12+00:00
PARKHOSPS,290.45001220703125,2026-08-10T06:06:12+00:00
PARKHOTELS,120.44999694824219,2026-08-10T06:06:12+00:00
PARSVNATH,1.6200000047683716,2026-08-10T06:06:12+00:00
PASHUPATI,84.08999633789062,2026-08-10T06:06:12+00:00
PASUPTAC,65.44999694824219,2026-08-10T06:06:12+00:00
PATANJALI,353.3500061035156,2026-08-10T06:06:12+00:00
PATELENG,29.18000030517578,2026-08-10T06:06:12+00:00
PATELRMART,220.4600067138672,2026-08-10T06:06:12+00:00
PATINTLOG,14.399999618530273,2026-08-10T06:06:12+00:00
PAUSHAKLTD,706.2999877929688,2026-08-10T06:06:12+00:00
PAVNAIND,19.0,2026-08-10T06:06:12+00:00
PAYTM,1565.0,2026-08-10T06:06:12+00:00
PCBL,324.3999938964844,2026-08-10T06:06:12+00:00
PCJEWELLER,9.989999771118164,2026-08-10T06:06:12+00:00
PDMJEPAPER,98.05000305175781,2026-08-10T06:06:12+00:00
PDSL,384.1000061035156,2026-08-10T06:06:12+00:00
PEARLPOLY,16.270000457763672,2026-08-10T06:06:12+00:00
PENIND,162.33999633789062,2026-08-10T06:06:12+00:00
PENINLAND,16.389999389648438,2026-08-10T06:06:12+00:00
PERSISTENT,5520.0,2026-08-10T06:06:12+00:00
PETRONET,276.6499938964844,2026-08-10T06:06:12+00:00
PFC,394.25,2026-08-10T06:06:12+00:00
PFIZER,4893.5,2026-08-10T06:06:12+00:00
PFOCUS,287.0,2026-08-10T06:06:12+00:00
PFS,28.829999923706055,2026-08-10T06:06:12+00:00
PGEL,626.6500244140625,2026-08-10T06:06:12+00:00
PGHH,8485.0,2026-08-10T06:06:12+00:00
PGHL,6066.0,2026-08-10T06:06:12+00:00
PGIL,2412.89990234375,2026-08-10T06:06:12+00:00
PHOENIXLTD,1915.300048828125,2026-08-10T06:06:12+00:00
PICCADIL,766.7000122070312,2026-08-10T06:06:12+00:00
PIDILITIND,1677.0,2026-08-10T06:06:12+00:00
PIGL,110.20999908447266,2026-08-10T06:06:12+00:00
PIIND,2767.0,2026-08-10T06:06:12+00:00
PILANIINVS,4385.0,2026-08-10T06:06:12+00:00
PILITA,8.699999809265137,2026-08-10T06:06:12+00:00
PINELABS,161.60000610351562,2026-08-10T06:06:12+00:00
PIONEEREMB,23.329999923706055,2026-08-10T06:06:12+00:00
PIONRINV,87.62999725341797,2026-08-10T06:06:12+00:00
PIRAMALFIN,2087.300048828125,2026-08-10T06:06:12+00:00
PITTIENG,960.0,2026-08-10T06:06:12+00:00
PIXTRANS,1948.0,2026-08-10T06:06:12+00:00
PKTEA,685.0499877929688,2026-08-10T06:06:12+00:00
PLASTIBLEN,198.82000732421875,2026-08-10T06:06:12+00:00
PLATIND,224.07000732421875,2026-08-10T06:06:12+00:00
PLAZACABLE,47.0,2026-08-10T06:06:12+00:00
PML,510.3999938964844,2026-08-10T06:06:12+00:00
PNB,113.79000091552734,2026-08-10T06:06:12+00:00
PNBGILTS,81.87999725341797,2026-08-10T06:06:12+00:00
PNBHOUSING,1166.5,2026-08-10T06:06:12+00:00
PNC,19.25,2026-08-10T06:06:12+00:00
PNCINFRA,225.3800048828125,2026-08-10T06:06:12+00:00
PNGJL,648.0,2026-08-10T06:06:12+00:00
PNGSREVA,529.7999877929688,2026-08-10T06:06:12+00:00
POCL,487.8500061035156,2026-08-10T06:06:12+00:00
PODDARMENT,262.8500061035156,2026-08-10T06:06:12+00:00
POKARNA,980.0,2026-08-10T06:06:12+00:00
POLICYBZR,1638.300048828125,2026-08-10T06:06:12+00:00
POLYCAB,9296.5,2026-08-10T06:06:12+00:00
POLYMED,1802.800048828125,2026-08-10T06:06:12+00:00
POLYPLEX,1179.9000244140625,2026-08-10T06:06:12+00:00
PONNIERODE,331.70001220703125,2026-08-10T06:06:12+00:00
POONAWALLA,477.0,2026-08-10T06:06:12+00:00
POWERGRID,270.04998779296875,2026-08-10T06:06:12+00:00
POWERICA,539.9000244140625,2026-08-10T06:06:12+00:00
POWERINDIA,35900.0,2026-08-10T06:06:12+00:00
POWERMECH,2457.0,2026-08-10T06:06:12+00:00
PPAP,305.29998779296875,2026-08-10T06:06:12+00:00
PPL,254.39999389648438,2026-08-10T06:06:12+00:00
PPLPHARMA,215.38999938964844,2026-08-10T06:06:12+00:00
PRABHA,159.39999389648438,2026-08-10T06:06:12+00:00
PRADPME,521.0999755859375,2026-08-10T06:06:12+00:00
PRAENG,20.25,2026-08-10T06:06:12+00:00
PRAJIND,331.8999938964844,2026-08-10T06:06:12+00:00
PRAKASH,130.0,2026-08-10T06:06:12+00:00
PRAKASHSTL,4.0,2026-08-10T06:06:12+00:00
PRAVEG,280.6000061035156,2026-08-10T06:06:12+00:00
PRAXIS,6.989999771118164,2026-08-10T06:06:12+00:00
PRECAM,143.6300048828125,2026-08-10T06:06:12+00:00
PRECOT,785.4000244140625,2026-08-10T06:06:12+00:00
PRECWIRE,426.54998779296875,2026-08-10T06:06:12+00:00
PREMCO,389.0,2026-08-10T06:06:12+00:00
PREMEXPLN,650.25,2026-08-10T06:06:12+00:00
PREMIER,2.8299999237060547,2026-08-10T06:06:12+00:00
PREMIERENE,1048.699951171875,2026-08-10T06:06:12+00:00
PREMIERPOL,71.95999908447266,2026-08-10T06:06:12+00:00
PRESTIGE,1592.0,2026-08-10T06:06:12+00:00
PRICOLLTD,740.1500244140625,2026-08-10T06:06:12+00:00
PRIMESECU,298.45001220703125,2026-08-10T06:06:12+00:00
PRIMO,24.31999969482422,2026-08-10T06:06:12+00:00
PRINCEPIPE,273.54998779296875,2026-08-10T06:06:12+00:00
PRITI,36.11000061035156,2026-08-10T06:06:12+00:00
PRITIKAUTO,18.200000762939453,2026-08-10T06:06:12+00:00
PRIVISCL,3616.699951171875,2026-08-10T06:06:12+00:00
PROSTARM,146.32000732421875,2026-08-10T06:06:12+00:00
PROTEAN,571.1500244140625,2026-08-10T06:06:12+00:00
PROZONER,43.13999938964844,2026-08-10T06:06:12+00:00
PRSMJOHNSN,111.7699966430664,2026-08-10T06:06:12+00:00
PRUDENT,3362.800048828125,2026-08-10T06:06:12+00:00
PRUDMOULI,13.640000343322754,2026-08-10T06:06:12+00:00
PSB,23.739999771118164,2026-08-10T06:06:12+00:00
PSPPROJECT,948.25,2026-08-10T06:06:12+00:00
PTC,178.19000244140625,2026-08-10T06:06:12+00:00
PTCIL,19382.0,2026-08-10T06:06:12+00:00
PTL,39.66999816894531,2026-08-10T06:06:12+00:00
PUNJABCHEM,1110.9000244140625,2026-08-10T06:06:12+00:00
PURVA,211.77999877929688,2026-08-10T06:06:12+00:00
PVP,35.060001373291016,2026-08-10T06:06:12+00:00
PVRINOX,1152.4000244140625,2026-08-10T06:06:12+00:00
PVSL,106.22000122070312,2026-08-10T06:06:12+00:00
PWL,129.9600067138672,2026-08-10T06:06:12+00:00
PYRAMID,176.0800018310547,2026-08-10T06:06:12+00:00
QMSMEDI,111.0,2026-08-10T06:06:12+00:00
QPOWER,1180.300048828125,2026-08-10T06:06:12+00:00
QUADFUTURE,368.8999938964844,2026-08-10T06:06:12+00:00
QUESS,329.70001220703125,2026-08-10T06:06:12+00:00
QUICKHEAL,154.72000122070312,2026-08-10T06:06:12+00:00
QUINT,37.9900016784668,2026-08-10T06:06:12+00:00
RACE,108.48999786376953,2026-08-10T06:06:12+00:00
RACLGEAR,1401.800048828125,2026-08-10T06:06:12+00:00
RADAAN,3.069999933242798,2026-08-10T06:06:12+00:00
RADHIKAJWE,69.54000091552734,2026-08-10T06:06:12+00:00
RADIANTCMS,39.0,2026-08-10T06:06:12+00:00
RADICO,4549.7001953125,2026-08-10T06:06:12+00:00
RADIOCITY,6.809999942779541,2026-08-10T06:06:12+00:00
RAILTEL,289.79998779296875,2026-08-10T06:06:12+00:00
RAIN,217.22999572753906,2026-08-10T06:06:12+00:00
RAINBOW,1542.300048828125,2026-08-10T06:06:12+00:00
RAJESHEXPO,82.01000213623047,2026-08-10T06:06:12+00:00
RAJMET,3.359999895095825,2026-08-10T06:06:12+00:00
RAJOOENG,51.83000183105469,2026-08-10T06:06:12+00:00
RAJPALAYAM,833.0499877929688,2026-08-10T06:06:12+00:00
RAJRATAN,526.0999755859375,2026-08-10T06:06:12+00:00
RAJRILTD,21.65999984741211,2026-08-10T06:06:12+00:00
RAJSREESUG,31.68000030517578,2026-08-10T06:06:12+00:00
RAJTV,10.25,2026-08-10T06:06:12+00:00
RALLIS,213.08999633789062,2026-08-10T06:06:12+00:00
RAMANEWS,33.61000061035156,2026-08-10T06:06:12+00:00
RAMAPHO,121.41999816894531,2026-08-10T06:06:12+00:00
RAMASTEEL,4.800000190734863,2026-08-10T06:06:12+00:00
RAMBHAJO,193.1199951171875,2026-08-10T06:06:12+00:00
RAMCOCEM,968.2999877929688,2026-08-10T06:06:12+00:00
RAMCOIND,352.3999938964844,2026-08-10T06:06:12+00:00
RAMCOSYS,669.75,2026-08-10T06:06:12+00:00
RAMKY,404.79998779296875,2026-08-10T06:06:12+00:00
RAMRAT,464.3500061035156,2026-08-10T06:06:12+00:00
RANASUG,13.260000228881836,2026-08-10T06:06:12+00:00
RANEHOLDIN,1767.0999755859375,2026-08-10T06:06:12+00:00
RATEGAIN,949.25,2026-08-10T06:06:12+00:00
RATNAMANI,2294.10009765625,2026-08-10T06:06:12+00:00
RATNAVEER,209.4199981689453,2026-08-10T06:06:12+00:00
RAYMOND,626.5,2026-08-10T06:06:12+00:00
RAYMONDLSL,742.5999755859375,2026-08-10T06:06:12+00:00
RAYMONDREL,631.0999755859375,2026-08-10T06:06:12+00:00
RBA,91.62000274658203,2026-08-10T06:06:12+00:00
RBLBANK,390.1499938964844,2026-08-10T06:06:12+00:00
RBZJEWEL,152.14999389648438,2026-08-10T06:06:12+00:00
RCF,127.58999633789062,2026-08-10T06:06:12+00:00
RCOM,0.8399999737739563,2026-08-10T06:06:12+00:00
RECLTD,351.3999938964844,2026-08-10T06:06:12+00:00
REDINGTON,355.8500061035156,2026-08-10T06:06:12+00:00
REDTAPE,142.83999633789062,2026-08-10T06:06:12+00:00
REFEX,294.5,2026-08-10T06:06:12+00:00
REGAAL,83.0,2026-08-10T06:06:12+00:00
REGENCERAM,32.880001068115234,2026-08-10T06:06:12+00:00
RELAXO,424.54998779296875,2026-08-10T06:06:12+00:00
RELCHEMQ,128.11000061035156,2026-08-10T06:06:12+00:00
RELIABLE,147.88999938964844,2026-08-10T06:06:12+00:00
RELIANCE,1330.4000244140625,2026-08-10T06:06:12+00:00
RELIGARE,231.9499969482422,2026-08-10T06:06:12+00:00
RELINFRA,72.73999786376953,2026-08-10T06:06:12+00:00
RELTD,166.60000610351562,2026-08-10T06:06:12+00:00
REMSONSIND,90.6500015258789,2026-08-10T06:06:12+00:00
RENUKA,22.579999923706055,2026-08-10T06:06:12+00:00
REPCOHOME,381.70001220703125,2026-08-10T06:06:12+00:00
REPL,67.58999633789062,2026-08-10T06:06:12+00:00
REPRO,375.0,2026-08-10T06:06:12+00:00
RESPONIND,172.33999633789062,2026-08-10T06:06:12+00:00
RETAIL,17.420000076293945,2026-08-10T06:06:12+00:00
RGL,118.48999786376953,2026-08-10T06:06:12+00:00
RHETAN,33.77000045776367,2026-08-10T06:06:12+00:00
RHFL,1.840000033378601,2026-08-10T06:06:12+00:00
RHIM,425.3999938964844,2026-08-10T06:06:12+00:00
RHL,170.99000549316406,2026-08-10T06:06:12+00:00
RICOAUTO,146.92999267578125,2026-08-10T06:06:12+00:00
RIIL,755.4000244140625,2026-08-10T06:06:12+00:00
RIR,159.94000244140625,2026-08-10T06:06:12+00:00
RISHABH,671.2000122070312,2026-08-10T06:06:12+00:00
RITCO,305.79998779296875,2026-08-10T06:06:12+00:00
RITES,231.07000732421875,2026-08-10T06:06:12+00:00
RKDL,19.049999237060547,2026-08-10T06:06:12+00:00
RKEC,27.020000457763672,2026-08-10T06:06:12+00:00
RKFORGE,756.0,2026-08-10T06:06:12+00:00
RKSWAMY,107.29000091552734,2026-08-10T06:06:12+00:00
RMC,337.1499938964844,2026-08-10T06:06:12+00:00
RMDRIP,17.780000686645508,2026-08-10T06:06:12+00:00
RML,1067.0,2026-08-10T06:06:12+00:00
RNBDENIMS,9.050000190734863,2026-08-10T06:06:12+00:00
ROHLTD,324.70001220703125,2026-08-10T06:06:12+00:00
ROLEXRINGS,156.2899932861328,2026-08-10T06:06:12+00:00
ROLLT,3.259999990463257,2026-08-10T06:06:12+00:00
ROML,44.400001525878906,2026-08-10T06:06:12+00:00
ROSSARI,510.54998779296875,2026-08-10T06:06:12+00:00
ROSSELLIND,56.91999816894531,2026-08-10T06:06:12+00:00
ROSSTECH,1088.1500244140625,2026-08-10T06:06:12+00:00
ROTO,68.12999725341797,2026-08-10T06:06:12+00:00
ROUTE,536.0999755859375,2026-08-10T06:06:12+00:00
RPEL,1300.0,2026-08-10T06:06:12+00:00
RPGLIFE,2662.10009765625,2026-08-10T06:06:12+00:00
