Symbol,Company Name,Sector,Industry,Market Cap,Net Profit (Cr),ROCE (%),ROE (%),Debt to Equity,Latest Quarter Profit (Cr),Last 3Q Avg Profit (Cr),Public Holding (%),Is Bank/Finance,Is PSU,Passes Criteria,Screening Date
RAJRILTD,Raj Rayon Industries Limited,Consumer Cyclical,Textile Manufacturing,12367275008,13.81,5.08,30.11,1.521,8.02,9.22,2.3,False,False,False,2026-01-08
ABINFRA,ABINFRA,Industrials,Engineering & Construction,12309471232,16.12,8.48,15.86,0.5809,2.13,5.71,27.58,False,False,False,2026-01-08
BHARATWIRE,Bharat Wire Ropes Limited,Basic Materials,Steel,12282138624,72.44,7.46,9.93,0.1318,22.14,17.05,49.05,False,True,False,2026-01-08
SOLEX,SOLEX,Technology,Solar,12273787904,42.03,11.4,37.62,1.5569,5.22,9.1,46.14,False,False,False,2026-01-08
MIRCELECTR,MIRC Electronics Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",12244602880,2.3,-3.17,-12.78,0.3105,1.78,6.31,28.88,False,False,False,2026-01-08
ATULAUTO,Atul Auto Limited,Consumer Cyclical,Auto Manufacturers,12242190336,21.63,3.73,5.25,0.3178,9.17,5.95,38.03,False,False,False,2026-01-08
RACLGEAR,RACL Geartech Limited,Consumer Cyclical,Auto Parts,12224238592,23.74,5.31,12.38,0.7235,12.05,7.1,28.34,False,False,False,2026-01-08
WCIL,WCIL,Industrials,Integrated Freight & Logistics,12191804416,65.13,3.33,5.58,0.2278,8.95,12.69,26.93,False,False,False,2026-01-08
NIITLTD,NIIT Limited,Consumer Defensive,Education & Training Services,12048404480,46.12,-1.61,3.09,0.0064,4.38,12.79,51.42,False,False,False,2026-01-08
CAPITALSFB,Capital Small Finance Bank Limited,Financial Services,Banks - Regional,12017807360,131.65,1.29,10.18,0.0,32.01,33.88,24.04,True,False,False,2026-01-08
ROTO,Roto Pumps Limited,Industrials,Specialty Industrial Machinery,11994566656,33.36,7.75,13.24,0.1253,5.96,7.57,30.66,False,False,False,2026-01-08
UDS,Updater Services Limited,Industrials,Specialty Business Services,11958120448,118.8,4.42,11.91,0.0498,19.89,31.3,41.89,False,False,False,2026-01-08
SRM,SRM,Industrials,Engineering & Construction,11945897984,55.0,13.42,27.19,0.1991,20.08,17.55,22.64,False,False,False,2026-01-08
TARSONS,Tarsons Products Limited,Healthcare,Medical Instruments & Supplies,11941794816,29.77,1.98,3.32,0.6318,3.32,5.75,23.0,False,False,False,2026-01-08
ICEMAKE,Ice Make Refrigeration Limited,Industrials,Specialty Industrial Machinery,11931058176,23.11,4.84,13.06,1.397,2.03,5.33,30.38,False,False,False,2026-01-08
WALCHANNAG,Walchandnagar Industries Limited,Industrials,Engineering & Construction,11865576448,86.03,-4.54,-27.37,0.5573,11.9,27.88,58.28,False,False,False,2026-01-08
RIIL,Reliance Industrial Infrastructure Limited,Industrials,Engineering & Construction,11852744704,11.97,-1.39,2.57,0.0,3.1,3.02,52.6,False,False,False,2026-01-08
IGPL,I G Petrochemicals Limited,Basic Materials,Chemicals,11845238784,108.7,1.59,2.5,0.308,2.0,20.16,27.74,False,False,False,2026-01-08
INDORAMA,Indo Rama Synthetics (India) Limited,Consumer Cyclical,Textile Manufacturing,11820592128,1.4,5.79,37.84,2.455,24.55,39.17,13.49,False,False,False,2026-01-08
MATRIMONY,Matrimony.com Limited,Communication Services,Internet Content & Information,11794774016,45.28,2.2,12.37,0.2234,7.76,8.85,24.65,False,False,False,2026-01-08
SURAJEST,SURAJEST,Real Estate,Real Estate - Development,11786122240,100.16,6.88,12.12,0.5744,21.28,23.34,21.71,False,False,False,2026-01-08
VHL,Vardhman Holdings Limited,Financial Services,Credit Services,11767524352,258.0,0.24,6.74,0.0,46.12,66.02,16.5,True,False,False,2026-01-08
ECOSMOBLTY,ECOSMOBLTY,Industrials,Rental & Leasing Services,11723999232,60.1,12.64,27.58,0.0325,14.61,14.71,32.26,False,False,False,2026-01-08
CONFIPET,Confidence Petroleum India Limited,Energy,Oil & Gas Refining & Marketing,11701530624,86.62,4.0,6.58,0.5538,20.33,24.68,32.43,False,False,False,2026-01-08
5PAISA,5paisa Capital Limited,Financial Services,Capital Markets,11674140672,68.23,2.55,7.87,0.4639,11.55,16.05,34.58,True,False,False,2026-01-08
EXCELINDUS,Excel Industries Limited,Basic Materials,Specialty Chemicals,11632289792,85.31,2.12,4.33,0.0062,21.19,17.46,41.82,False,False,False,2026-01-08
SALZERELEC,Salzer Electronics Limited,Industrials,Electrical Equipment & Parts,11591917568,50.84,6.17,10.28,0.8281,13.0,12.7,58.25,False,False,False,2026-01-08
ASIANENE,Asian Energy Services Limited,Energy,Oil & Gas Equipment & Services,11546980352,42.12,4.84,8.42,0.2383,3.8,12.11,34.2,False,False,False,2026-01-08
IRMENERGY,IRM Energy Limited,Utilities,Utilities - Regulated Gas,11509026816,45.2,2.76,4.27,0.0841,12.56,9.47,26.65,False,False,False,2026-01-08
SIGACHI,Sigachi Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,11505544192,69.56,6.04,-10.74,0.322,100.35,18.8,48.18,False,False,False,2026-01-08
RNBDENIMS,R & B Denims Limited,Consumer Cyclical,Textile Manufacturing,11404126208,22.23,6.21,16.21,0.4053,7.13,6.38,13.9,False,False,False,2026-01-08
TBZ,Tribhovandas Bhimji Zaveri Limited,Consumer Cyclical,Luxury Goods,11402630144,68.39,6.2,14.21,1.1811,31.53,20.62,21.93,False,False,False,2026-01-08
STANLEY,STANLEY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",11393800192,29.1,3.17,7.23,0.6995,5.6,9.0,40.34,False,False,False,2026-01-08
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",11382122496,32.53,5.92,12.43,0.0314,17.0,7.92,17.37,False,False,False,2026-01-08
ELECTHERM,Electrotherm (India) Limited,Basic Materials,Steel,11381881856,442.15,5.31,0.0,0.0,21.62,100.53,33.93,False,False,False,2026-01-08
DIFFNKG,DIFFNKG,Industrials,Specialty Industrial Machinery,11347641344,35.91,0.0,0.0,0.0571,10.09,10.81,26.22,False,False,False,2026-01-08
BAJAJINDEF,BAJAJINDEF,Industrials,Farm & Heavy Construction Machinery,11301863424,34.16,0.0,0.0,0.0157,6.26,8.47,30.74,False,False,False,2026-01-08
IZMO,IZMO Limited,Technology,Software - Application,11298512896,48.88,3.7,8.71,0.0333,12.56,6.32,55.52,False,False,False,2026-01-08
BLKASHYAP,B.L. Kashyap and Sons Limited,Industrials,Engineering & Construction,11260728320,27.48,1.9,0.01,0.5875,8.62,5.08,36.85,False,False,False,2026-01-08
PARACABLES,Paramount Communications Limited,Technology,Communication Equipment,11250863104,86.97,4.92,10.26,0.1364,13.25,19.95,39.86,False,False,False,2026-01-08
YUKEN,Yuken India Limited,Industrials,Specialty Industrial Machinery,11241942016,24.62,4.07,6.54,0.3323,5.12,5.47,34.88,False,False,False,2026-01-08
SIGNPOST,Signpost India Limited,Communication Services,Advertising Agencies,11213275136,33.83,6.23,15.92,0.8207,15.66,7.32,32.31,False,False,False,2026-01-08
GPTHEALTH,GPT Healthcare Limited,Healthcare,Medical Care Facilities,11202945024,49.92,9.18,17.91,0.3828,10.6,10.94,32.88,False,False,False,2026-01-08
LEMERITE,LEMERITE,Consumer Cyclical,Textile Manufacturing,11181240320,6.1,5.02,10.95,0.6595,0.0,0.0,37.75,False,False,False,2026-01-08
STEELXIND,Steel Exchange India Limited,Basic Materials,Steel,11162622976,25.93,4.89,4.64,0.5024,2.11,10.29,30.68,False,False,False,2026-01-08
JYOTISTRUC,Jyoti Structures Limited,Industrials,Specialty Industrial Machinery,11111196672,35.61,0.66,14.05,3.8542,9.72,11.54,86.4,False,False,False,2026-01-08
GTPL,GTPL Hathway Limited,Communication Services,Entertainment,11076484096,47.89,0.93,2.76,0.2946,10.56,11.2,24.17,False,False,False,2026-01-08
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Basic Materials,Specialty Chemicals,10991468544,58.62,5.92,13.21,0.2676,18.2,17.81,29.32,False,False,False,2026-01-08
CREST,Crest Ventures Limited,Financial Services,Financial Conglomerates,10914972672,88.51,3.92,4.17,0.1558,3.72,15.84,27.17,True,False,False,2026-01-08
AGARIND,Agarwal Industrial Corporation Limited,Basic Materials,Specialty Chemicals,10895253504,115.69,6.21,13.63,0.6348,11.99,23.76,36.07,False,False,False,2026-01-08
CNL,Creative Newtech Limited,Technology,Electronics & Computer Distribution,10887839744,46.21,6.84,20.16,0.3685,18.95,10.93,43.07,False,False,False,2026-01-08
ALLCARGO,Allcargo Logistics Limited,Industrials,Integrated Freight & Logistics,10872990720,35.6,1.12,1.91,0.0,4.0,40.73,45.31,False,False,False,2026-01-08
BSHSL,Bombay Super Hybrid Seeds Limited,Basic Materials,Agricultural Inputs,10838971392,26.4,13.44,26.3,0.2498,2.24,8.48,23.3,False,False,False,2026-01-08
SPORTKING,Sportking India Limited,Consumer Cyclical,Textile Manufacturing,10807223296,109.25,6.39,11.18,0.4849,28.27,29.18,19.84,False,False,False,2026-01-08
STLNETWORK,STLNETWORK,Communication Services,Telecom Services,10732120064,0.0,0.0,0.0,0.9563,19.29,9.49,55.7,False,False,False,2026-01-08
JAYBARMARU,Jay Bharat Maruti Limited,Consumer Cyclical,Auto Parts,10730238976,32.91,4.72,11.59,1.0228,18.43,15.92,24.64,False,True,False,2026-01-08
CONTROLPR,Control Print Limited,Industrials,Business Equipment & Supplies,10719093760,100.05,8.38,25.37,0.0165,18.59,27.83,27.06,False,False,False,2026-01-08
VASCONEQ,Vascon Engineers Limited,Industrials,Engineering & Construction,10692486144,129.81,2.34,13.45,0.2444,11.43,44.12,48.32,False,False,False,2026-01-08
AMNPLST,Amines & Plasticizers Limited,Basic Materials,Chemicals,10681582592,41.0,8.64,14.32,0.1132,6.17,10.0,10.97,False,False,False,2026-01-08
VIDYAWIRES,VIDYAWIRES,Industrials,Electrical Equipment & Parts,10670772224,40.87,0.0,0.0,0.992,12.06,0.0,20.61,False,False,False,2026-01-08
ROHLTD,Royal Orchid Hotels Limited,Consumer Cyclical,Lodging,10662923264,47.24,5.89,19.52,2.6387,4.28,13.96,29.61,False,False,False,2026-01-08
HEUBACHIND,Sudarshan Colorants India Limited,Basic Materials,Specialty Chemicals,10592319488,51.45,5.8,11.65,0.0433,16.28,14.99,43.75,False,False,False,2026-01-08
BOROSCI,Borosil Scientific Limited,Consumer Cyclical,Packaging & Containers,10564473856,26.8,2.66,2.9,0.0219,2.89,5.71,27.11,False,False,False,2026-01-08
BHARATSE,Bharat Seats Limited,Consumer Cyclical,Auto Parts,10489427968,32.7,5.59,19.92,0.6395,9.9,9.39,23.56,False,True,False,2026-01-08
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Financial Services,Asset Management,10474086400,295.84,1.19,10.06,0.0143,57.54,54.28,19.35,True,False,False,2026-01-08
NDTV,New Delhi Television Limited,Communication Services,Broadcasting,10464492544,216.1,-22.66,-539.26,0.0,70.38,56.45,27.52,False,False,False,2026-01-08
ARIHANTCAP,Arihant Capital Markets Limited,Financial Services,Capital Markets,10279517184,58.7,4.68,11.66,0.511,13.08,10.89,30.24,True,False,False,2026-01-08
BESTAGRO,Best Agrolife Limited,Basic Materials,Agricultural Inputs,10273639424,69.89,2.59,1.64,0.5383,38.93,21.99,34.29,False,False,False,2026-01-08
MANALIPETC,Manali Petrochemicals Limited,Basic Materials,Specialty Chemicals,10251154432,29.31,2.17,4.39,0.136,18.15,10.14,50.08,False,False,False,2026-01-08
RATNAVEER,Ratnaveer Precision Engineering Limited,Basic Materials,Steel,10229436416,46.82,5.54,13.58,0.5063,15.43,12.34,37.99,False,False,False,2026-01-08
SASTASUNDR,Sastasundar Ventures Limited,Healthcare,Pharmaceutical Retailers,10225485824,91.17,-2.57,-1.02,0.0059,12.69,21.51,19.27,False,False,False,2026-01-08
MAMATA,MAMATA,Industrials,Specialty Industrial Machinery,10215927808,40.75,13.17,27.4,0.0411,4.53,12.84,36.55,False,False,False,2026-01-08
AFSL,Abans Financial Services Limited,Financial Services,Capital Markets,10192558080,108.51,3.68,11.11,0.5754,38.19,30.28,14.43,True,False,False,2026-01-08
EIMCOELECO,Eimco Elecon (India) Limited,Industrials,Farm & Heavy Construction Machinery,10185237504,48.91,4.59,9.51,0.0038,14.48,11.38,47.95,False,False,False,2026-01-08
GKWLIMITED,GKW Limited,Industrials,Specialty Business Services,10162142208,18.47,-0.64,-1.13,0.0002,15.59,16.28,99.97,False,False,False,2026-01-08
MICEL,MIC Electronics Limited,Technology,Electronic Components,10148996096,9.83,3.41,4.31,0.2007,1.67,2.62,46.24,False,False,False,2026-01-08
PROSTARM,PROSTARM,Industrials,Electrical Equipment & Parts,10135849984,23.31,0.0,0.0,0.0615,8.27,7.83,21.79,False,False,False,2026-01-08
DHANBANK,Dhanlaxmi Bank Limited,Financial Services,Banks - Regional,10104290304,66.64,0.47,6.81,0.0,12.18,24.88,58.51,True,False,False,2026-01-08
DECCANCE,Deccan Cements Limited,Basic Materials,Building Materials,10021665792,7.52,1.61,4.55,1.019,9.07,8.04,41.85,False,False,False,2026-01-08
AVTNPL,AVT Natural Products Limited,Basic Materials,Specialty Chemicals,9980693504,48.23,6.33,12.3,0.1914,13.29,16.02,23.43,False,False,False,2026-01-08
ARISINFRA,ARISINFRA,Industrials,Engineering & Construction,9974233088,2.06,0.0,0.0,0.0791,14.29,1.69,28.59,False,False,False,2026-01-08
UNIENTER,Uniphos Enterprises Limited,Basic Materials,Chemicals,9957005312,0.28,-0.12,0.7,0.0,23.16,1.39,21.73,False,False,False,2026-01-08
BIGBLOC,Bigbloc Construction Limited,Industrials,Building Products & Equipment,9949942784,9.68,0.69,-5.69,1.4011,1.19,2.11,23.55,False,False,False,2026-01-08
VLSFINANCE,VLS Finance Limited,Financial Services,Capital Markets,9922487296,46.2,0.0,0.0,0.0,7.1,56.43,39.63,True,False,False,2026-01-08
MEIL,MEIL,Industrials,Electrical Equipment & Parts,9884677120,47.31,9.42,12.78,0.1198,13.3,14.28,20.64,False,False,False,2026-01-08
MACPOWER,Macpower CNC Machines Limited,Industrials,Specialty Industrial Machinery,9845093376,25.44,10.27,18.88,0.0084,9.38,5.89,26.83,False,False,False,2026-01-08
PRIMESECU,Prime Securities Limited,Financial Services,Capital Markets,9812664320,38.3,14.09,15.89,0.0072,10.48,8.73,61.88,True,False,False,2026-01-08
ANDHRSUGAR,The Andhra Sugars Limited,Basic Materials,Chemicals,9809487872,25.88,3.02,3.74,0.0043,32.67,10.05,56.45,False,False,False,2026-01-08
TNPL,Tamil Nadu Newsprint and Papers Limited,Basic Materials,Paper & Paper Products,9782225920,3.72,1.09,-0.96,0.9041,7.41,22.53,49.68,False,False,False,2026-01-08
ORICONENT,Oricon Enterprises Limited,Consumer Cyclical,Packaging & Containers,9727535104,139.22,-1.21,2.04,0.0089,8.79,5.17,5.57,False,False,False,2026-01-08
DVL,Dhunseri Ventures Limited,Financial Services,Capital Markets,9715865600,144.16,0.14,1.97,0.1655,10.68,83.91,21.74,True,False,False,2026-01-08
VHLTD,Viceroy Hotels Limited,Consumer Cyclical,Lodging,9703096320,77.99,4.06,8.44,0.2011,4.38,6.76,15.85,False,False,False,2026-01-08
LINCOLN,Lincoln Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9687103488,82.35,6.67,11.81,0.0001,19.98,20.01,45.16,False,False,False,2026-01-08
SCODATUBES,Scoda Tubes Limited,Basic Materials,Steel,9667499008,18.3,0.0,0.0,0.5452,13.97,9.07,19.95,False,False,False,2026-01-08
DPSCLTD,India Power Corporation Limited,Utilities,Utilities - Regulated Electric,9650254848,7.03,0.0,0.0,0.1777,3.78,2.52,11.13,False,False,False,2026-01-08
GRPLTD,GRP Limited,Consumer Cyclical,Auto Parts,9635383296,30.7,7.05,15.81,1.1244,1.96,8.53,41.62,False,False,False,2026-01-08
STERTOOLS,Sterling Tools Limited,Industrials,Tools & Accessories,9612216320,58.29,4.39,9.63,0.3158,17.19,10.47,21.15,False,False,False,2026-01-08
MAXIND,Max India Limited,Healthcare,Medical Care Facilities,9587685376,140.39,-10.1,-32.98,0.4362,34.07,38.78,53.98,False,False,False,2026-01-08
GALAPREC,GALAPREC,Industrials,Specialty Industrial Machinery,9569719296,26.84,6.73,11.73,0.0882,8.39,7.28,28.84,False,False,False,2026-01-08
CENTENKA,Century Enka Limited,Consumer Cyclical,Textile Manufacturing,9568372736,66.47,1.12,4.13,0.0254,22.33,12.04,63.42,False,False,False,2026-01-08
JARO,JARO,Consumer Defensive,Education & Training Services,9516126208,51.67,0.0,0.0,0.1332,0.0,0.0,35.71,False,False,False,2026-01-08
KELLTONTEC,Kellton Tech Solutions Limited,Technology,Software - Application,9495205888,79.72,9.05,14.41,0.2167,24.08,20.92,65.8,False,False,False,2026-01-08
AEROENTER,Aeroflex Enterprises Limited,Basic Materials,Steel,9478507520,53.12,6.09,9.19,0.0539,13.97,11.77,29.87,False,False,False,2026-01-08
VENUSREM,Venus Remedies Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9476954112,45.31,6.78,12.92,0.0242,20.13,16.72,47.63,False,False,False,2026-01-08
ESTER,Ester Industries Limited,Basic Materials,Specialty Chemicals,9469522944,13.7,2.58,0.51,0.9321,15.78,11.31,22.35,False,False,False,2026-01-08
BLUSPRING,Bluspring Enterprises Limited,Industrials,Specialty Business Services,9439669248,0.0,0.0,0.0,0.3189,5.23,3.08,33.57,False,False,False,2026-01-08
BIL,Bhartiya International Ltd.,Consumer Cyclical,Footwear & Accessories,9420813312,15.66,4.11,6.49,1.0425,9.93,7.34,26.75,False,True,False,2026-01-08
FAIRCHEMOR,Fairchem Organics Limited,Basic Materials,Specialty Chemicals,9419971584,21.97,1.75,2.05,0.185,0.77,1.76,33.36,False,False,False,2026-01-08
INDOFARM,INDOFARM,Industrials,Farm & Heavy Construction Machinery,9411866624,23.55,0.0,0.0,0.3324,4.98,3.83,28.15,False,False,False,2026-01-08
INDOAMIN,Indo Amines Limited,Basic Materials,Chemicals,9400804352,55.25,7.92,21.33,0.8505,18.11,17.03,18.31,False,False,False,2026-01-08
GULPOLY,Gulshan Polyols Limited,Basic Materials,Chemicals,9393427456,24.67,4.53,6.87,0.7076,15.75,8.96,31.27,False,False,False,2026-01-08
WEALTH,Wealth First Portfolio Managers Limited,Financial Services,Capital Markets,9392915456,34.15,17.84,21.68,0.0,11.07,9.84,17.88,True,False,False,2026-01-08
SWELECTES,Swelect Energy Systems Limited,Technology,Solar,9392432128,12.6,3.25,3.94,0.725,15.17,13.39,35.1,False,False,False,2026-01-08
OAL,Oriental Aromatics Limited,Basic Materials,Specialty Chemicals,9387417600,34.33,2.72,1.49,0.602,0.74,3.02,23.45,False,False,False,2026-01-08
KOKUYOCMLN,Kokuyo Camlin Limited,Industrials,Business Equipment & Supplies,9358214144,5.83,4.04,5.87,0.2895,7.86,6.2,24.42,False,False,False,2026-01-08
RADHIKAJWE,Radhika Jeweltech Limited,Consumer Cyclical,Luxury Goods,9344419840,60.12,15.7,22.56,0.119,18.41,18.22,20.14,False,False,False,2026-01-08
THEMISMED,Themis Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9315271680,29.83,-2.18,-6.81,0.2515,3.62,8.13,25.46,False,False,False,2026-01-08
GICHSGFIN,GIC Housing Finance Limited,Financial Services,Mortgage Finance,9310981120,160.42,1.31,7.34,4.5151,50.03,30.78,65.06,True,False,False,2026-01-08
TNPETRO,Tamilnadu Petroproducts Limited,Basic Materials,Specialty Chemicals,9299817472,58.35,4.9,11.7,0.3313,34.24,24.61,50.68,False,False,False,2026-01-08
AYMSYNTEX,AYM Syntex Limited,Consumer Cyclical,Textile Manufacturing,9275729920,11.64,1.7,0.29,0.4143,0.39,3.0,20.65,False,False,False,2026-01-08
HARDWYN,Hardwyn India Limited,Industrials,Building Products & Equipment,9226518528,11.23,2.67,3.46,0.0153,4.35,3.16,13.63,False,False,False,2026-01-08
PROZONER,Prozone Realty Limited,Real Estate,Real Estate - Diversified,9221791744,37.93,2.05,-5.16,0.5395,1.52,11.45,45.1,False,False,False,2026-01-08
UTTAMSUGAR,Uttam Sugar Mills Limited,Consumer Defensive,Confectioners,9212263424,88.31,9.77,14.3,0.3446,0.98,37.2,19.77,False,False,False,2026-01-08
NCLIND,NCL Industries Limited,Basic Materials,Building Materials,9197184000,25.2,3.93,5.75,0.3569,19.9,10.06,54.3,False,False,False,2026-01-08
SKMEGGPROD,SKM Egg Products Export (India) Limited,Consumer Defensive,Packaged Foods,9136770048,34.61,8.95,17.36,0.5068,16.28,7.51,35.04,False,False,False,2026-01-08
HEXATRADEX,Hexa Tradex Limited,Financial Services,Credit Services,9133612032,24.95,0.1,0.43,0.0041,0.89,10.01,5.66,True,False,False,2026-01-08
NGLFINE,NGL Fine-Chem Limited,Healthcare,Drug Manufacturers - General,9120526336,21.12,3.6,7.22,0.2938,9.63,3.78,25.65,False,False,False,2026-01-08
CEWATER,CEWATER,Utilities,Utilities - Regulated Water,9102203904,51.49,5.56,11.83,0.3008,4.49,19.94,33.14,False,False,False,2026-01-08
ELDEHSG,Eldeco Housing and Industries Limited,Real Estate,Real Estate Services,9098548224,21.51,1.27,3.82,0.2696,2.63,4.05,36.83,False,False,False,2026-01-08
STEL,STEL Holdings Limited,Financial Services,Asset Management,9055143936,15.87,0.66,0.86,0.0,6.65,3.48,26.74,True,False,False,2026-01-08
TEMBO,Tembo Global Industries Limited,Industrials,Metal Fabrication,9050600448,50.96,14.79,43.35,0.9888,21.94,16.66,44.55,False,False,False,2026-01-08
BCLIND,BCL Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,9049707520,94.97,7.23,13.58,0.7448,28.9,25.11,38.82,False,False,False,2026-01-08
